Cluster	Repeats	Closest upstream	Dist upstream	Closest downstream	Dist downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start
GENE	1	R1	-2963	Gypsy8	-24396	X:21918586-21945955	21918586	21945955	21918586	21945955	20B	21675681
Gypsy8	1	GENE	-24396	Chimpo	174	X:21921559-21921843	21921559	21921843	21921559	21921843	20B	21675681
Chimpo	2	Gypsy8	174	Gypsy-26	158	X:21922017-21925858	21922017	21922222	21922223	21925858	20B	21675681
Gypsy-26	1	Chimpo	158	Gypsy-13	-5	X:21926016-21926210	21926016	21926210	21926016	21926210	20B	21675681
Gypsy-13	1	Gypsy-26	-5	MDG1	32	X:21926205-21927328	21926205	21927328	21926205	21927328	20B	21675681
MDG1	1	Gypsy-13	32	DMCR1A 1 4557	68	X:21927360-21927943	21927360	21927943	21927360	21927943	20B	21675681
DMCR1A 1 4557	1	MDG1	68	STALKER4	1808	X:21928011-21932491	21928011	21932491	21928011	21932491	20B	21675681
STALKER4	1	DMCR1A 1 4557	1808	Gypsy-2	-9	X:21934299-21934416	21934299	21934416	21934299	21934416	20B	21675681
Gypsy-2	3	STALKER4	-9	Gypsy16-I	173	X:21934407-21937015	21934407	21935877	21936906	21937015	20B	21675681
Gypsy16-I	1	Gypsy-2	173	Gypsy-10	48	X:21937188-21937631	21937188	21937631	21937188	21937631	20B	21675681
Gypsy-10	1	Gypsy16-I	48	Gypsy2-I	584	X:21937679-21937904	21937679	21937904	21937679	21937904	20B	21675681
Gypsy2-I	1	Gypsy-10	584	Gypsy-10	580	X:21938488-21939054	21938488	21939054	21938488	21939054	20B	21675681
Gypsy-10	1	Gypsy2-I	580	Gypsy2-I	496	X:21939634-21939717	21939634	21939717	21939634	21939717	20B	21675681
Gypsy2-I	1	Gypsy-10	496	G4	414	X:21940213-21940241	21940213	21940241	21940213	21940241	20B	21675681
G4	1	Gypsy2-I	414	DM412 1 1040	26	X:21940655-21940742	21940655	21940742	21940655	21940742	20B	21675681
DM412 1 1040	1	G4	26	DM412B	16	X:21940768-21941744	21940768	21941744	21940768	21941744	20B	21675681
DM412B	1	DM412 1 1040	16	Gypsy-3	6	X:21941760-21942207	21941760	21942207	21941760	21942207	20B	21675681
Gypsy-3	1	DM412B	6	Gypsy2-I	865	X:21942213-21942295	21942213	21942295	21942213	21942295	20B	21675681
Gypsy2-I	1	Gypsy-3	865	Gypsy-10	580	X:21943160-21943726	21943160	21943726	21943160	21943726	20B	21675681
Gypsy-10	1	Gypsy2-I	580	Gypsy2-I	496	X:21944306-21944389	21944306	21944389	21944306	21944389	20B	21675681
Gypsy2-I	1	Gypsy-10	496	G4	414	X:21944885-21944913	21944885	21944913	21944885	21944913	20B	21675681
G4	1	Gypsy2-I	414	DM412 1 1040	27	X:21945327-21945402	21945327	21945402	21945327	21945402	20B	21675681
DM412 1 1040	1	G4	27	DM412B	16	X:21945429-21946405	21945429	21946405	21945429	21946405	20B	21675681
DM412B	1	DM412 1 1040	16	Gypsy-3	6	X:21946421-21946868	21946421	21946868	21946421	21946868	20B	21675681
Gypsy-3	2	DM412B	6	Gypsy-5	163	X:21946874-21947621	21946874	21946956	21947260	21947621	20B	21675681
Gypsy-5	1	Gypsy-3	163	Gypsy-13	67	X:21947784-21947853	21947784	21947853	21947784	21947853	20B	21675681
Gypsy-13	1	Gypsy-5	67	Gypsy-13	3818	X:21947920-21948002	21947920	21948002	21947920	21948002	20B	21675681
Gypsy-13	1	Gypsy-13	3818	Gypsy-5	260	X:21951820-21952375	21951820	21952375	21951820	21952375	20B	21675681
Gypsy-5	1	Gypsy-13	260	GENE	55	X:21952635-21952699	21952635	21952699	21952635	21952699	20B	21675681
GENE	1	Gypsy-5	55	Gypsy-8	-22172	X:21952754-21975680	21952754	21975680	21952754	21975680	20B	21675681
Gypsy-8	2	GENE	-22172	Invader3	12	X:21953508-21954835	21953508	21953632	21954238	21954835	20B	21675681
Invader3	1	Gypsy-8	12	Gypsy-5	1	X:21954847-21955168	21954847	21955168	21954847	21955168	20B	21675681
Gypsy-5	2	Invader3	1	Invader3	1	X:21955169-21959901	21955169	21958932	21958932	21959901	20B	21675681
Invader3	1	Gypsy-5	1	Gypsy-8	24	X:21959902-21960223	21959902	21960223	21959902	21960223	20B	21675681
Gypsy-8	1	Invader3	24	Gypsy-31	164	X:21960247-21960756	21960247	21960756	21960247	21960756	20B	21675681
Gypsy-31	1	Gypsy-8	164	Gypsy5	-1	X:21960920-21961973	21960920	21961973	21960920	21961973	20B	21675681
Gypsy5	1	Gypsy-31	-1	Gypsy-1	419	X:21961972-21962055	21961972	21962055	21961972	21962055	20B	21675681
Gypsy-1	2	Gypsy5	419	Copia1-LTR	4	X:21962474-21962867	21962474	21962630	21962621	21962867	20B	21675681
Copia1-LTR	1	Gypsy-1	4	Copia1-I	1	X:21962871-21963073	21962871	21963073	21962871	21963073	20B	21675681
Copia1-I	1	Copia1-LTR	1	Copia1-LTR	1	X:21963074-21967134	21963074	21967134	21963074	21967134	20B	21675681
Copia1-LTR	1	Copia1-I	1	Gypsy-1	1	X:21967135-21967337	21967135	21967337	21967135	21967337	20B	21675681
Gypsy-1	1	Copia1-LTR	1	Chimpo	2	X:21967338-21967933	21967338	21967933	21967338	21967933	20B	21675681
Chimpo	1	Gypsy-1	2	Gypsy-1	7	X:21967935-21968140	21967935	21968140	21967935	21968140	20B	21675681
Gypsy-1	2	Chimpo	7	DIVER2	1	X:21968147-21972823	21968147	21968393	21968386	21972823	20B	21675681
DIVER2	1	Gypsy-1	1	Gypsy-1	1	X:21972824-21973183	21972824	21973183	21972824	21973183	20B	21675681
Gypsy-1	3	DIVER2	1	Gypsy-5	28	X:21973184-21974356	21973184	21973906	21974313	21974356	20B	21675681
Gypsy-5	2	Gypsy-1	28	DM297	806	X:21974384-21975097	21974384	21974611	21974926	21975097	20B	21675681
DM297	1	Gypsy-5	806	GENE	-294	X:21975903-21976317	21975903	21976317	21975903	21976317	20B	21675681
GENE	1	DM297	-294	DM297	-1601	X:21976023-21977936	21976023	21977936	21976023	21977936	20B	21675681
DM297	1	GENE	-1601	Gypsy-9	1	X:21976335-21977620	21976335	21977620	21976335	21977620	20B	21675681
Gypsy-9	2	DM297	1	GENE	-1242	X:21977621-21981207	21977621	21977982	21977983	21981207	20B	21675681
GENE	1	Gypsy-9	-1242	Gypsy-9	590	X:21979965-21980618	21979965	21980618	21979965	21980618	20B	21675681
Gypsy-9	1	GENE	590	DM297	1	X:21981208-21981593	21981208	21981593	21981208	21981593	20B	21675681
DM297	2	Gypsy-9	1	DNAREP1	1	X:21981594-21985897	21981594	21984657	21985483	21985897	20B	21675681
DNAREP1	1	DM297	1	Mariner-7	-8	X:21985898-21985924	21985898	21985924	21985898	21985924	20B	21675681
Mariner-7	3	DNAREP1	-8	TART	1568	X:21985916-21986470	21985916	21985996	21986302	21986470	20B	21675681
TART	1	Mariner-7	1568	Helitron-1	1137	X:21988038-21988212	21988038	21988212	21988038	21988212	20B	21675681
Helitron-1	1	TART	1137	DNAREP1	15	X:21989349-21989444	21989349	21989444	21989349	21989444	20B	21675681
DNAREP1	1	Helitron-1	15	Transib-1	75	X:21989459-21989636	21989459	21989636	21989459	21989636	20B	21675681
Transib-1	1	DNAREP1	75	DNAREP1	1243	X:21989711-21989788	21989711	21989788	21989711	21989788	20B	21675681
DNAREP1	2	Transib-1	1243	I-4	-7	X:21991031-21991659	21991031	21991234	21991229	21991659	20B	21675681
I-4	3	DNAREP1	-7	DNAREP1	7042	X:21991652-21992303	21991652	21991881	21992143	21992303	20B	21675681
DNAREP1	1	I-4	7042	FB4	-5	X:21999345-21999499	21999345	21999499	21999345	21999499	20B	21675681
FB4	3	DNAREP1	-5	Transib-N1	50	X:21999494-22000587	21999494	21999855	22000357	22000587	20B	21675681
Transib-N1	2	FB4	50	DNAREP1	425	X:22000637-22000942	22000637	22000720	22000768	22000942	20B	21675681
DNAREP1	2	Transib-N1	425	Helitron-1	126	X:22001367-22002273	22001367	22001739	22002103	22002273	20B	21675681
Helitron-1	1	DNAREP1	126	DNAREP1	30	X:22002399-22002487	22002399	22002487	22002399	22002487	20B	21675681
DNAREP1	1	Helitron-1	30	MINIME	1656	X:22002517-22002788	22002517	22002788	22002517	22002788	20B	21675681
MINIME	1	DNAREP1	1656	Helitron-1	171	X:22004444-22004505	22004444	22004505	22004444	22004505	20B	21675681
Helitron-1	1	MINIME	171	DNAREP1	607	X:22004676-22004720	22004676	22004720	22004676	22004720	20B	21675681
DNAREP1	4	Helitron-1	607	DNAREP1	1922	X:22005327-22006119	22005327	22005496	22005709	22006119	20B	21675681
DNAREP1	1	DNAREP1	1922	MINIME	1	X:22008041-22008109	22008041	22008109	22008041	22008109	20B	21675681
MINIME	1	DNAREP1	1	GENE	2961	X:22008110-22008136	22008110	22008136	22008110	22008136	20B	21675681
GENE	1	MINIME	2961	DNAREP1	-40824	X:22011097-22057043	22011097	22057043	22011097	22057043	20B	21675681
DNAREP1	1	GENE	-40824	Transib-1	831	X:22016219-22016303	22016219	22016303	22016219	22016303	20B	21675681
Transib-1	1	DNAREP1	831	DNAREP1	1	X:22017134-22017146	22017134	22017146	22017134	22017146	20B	21675681
DNAREP1	2	Transib-1	1	DMCR1A 3498 3956	742	X:22017147-22017591	22017147	22017392	22017529	22017591	20B	21675681
DMCR1A 3498 3956	1	DNAREP1	742	DNAREP1	3	X:22018333-22018783	22018333	22018783	22018333	22018783	20B	21675681
DNAREP1	1	DMCR1A 3498 3956	3	P	1	X:22018786-22018891	22018786	22018891	22018786	22018891	20B	21675681
P	1	DNAREP1	1	DNAREP1	911	X:22018892-22018929	22018892	22018929	22018892	22018929	20B	21675681
DNAREP1	1	P	911	DNAREP1	6589	X:22019840-22020442	22019840	22020442	22019840	22020442	20B	21675681
DNAREP1	5	DNAREP1	6589	I-3	59	X:22027031-22029324	22027031	22027205	22028940	22029324	20B	21675681
I-3	1	DNAREP1	59	I-4	519	X:22029383-22029782	22029383	22029782	22029383	22029782	20B	21675681
I-4	1	I-3	519	TRANSIB1 3 1775	1	X:22030301-22031035	22030301	22031035	22030301	22031035	20B	21675681
TRANSIB1 3 1775	1	I-4	1	I-4	104	X:22031036-22032817	22031036	22032817	22031036	22032817	20B	21675681
I-4	1	TRANSIB1 3 1775	104	I-3	195	X:22032921-22033255	22032921	22033255	22032921	22033255	20B	21675681
I-3	1	I-4	195	DNAREP1	43	X:22033450-22033683	22033450	22033683	22033450	22033683	20B	21675681
DNAREP1	2	I-3	43	Transib5 324 433	1301	X:22033726-22034104	22033726	22033822	22033822	22034104	20B	21675681
Transib5 324 433	1	DNAREP1	1301	Transib5 619 843	36	X:22035405-22035515	22035405	22035515	22035405	22035515	20B	21675681
Transib5 619 843	1	Transib5 324 433	36	Transib5 1334 1821	43	X:22035551-22035776	22035551	22035776	22035551	22035776	20B	21675681
Transib5 1334 1821	1	Transib5 619 843	43	Transib5 2763 2924	4	X:22035819-22036230	22035819	22036230	22035819	22036230	20B	21675681
Transib5 2763 2924	1	Transib5 1334 1821	4	Transib-1	-1	X:22036234-22036368	22036234	22036368	22036234	22036368	20B	21675681
Transib-1	1	Transib5 2763 2924	-1	Helitron-N2	473	X:22036367-22036406	22036367	22036406	22036367	22036406	20B	21675681
Helitron-N2	1	Transib-1	473	Gypsy-1	3	X:22036879-22036953	22036879	22036953	22036879	22036953	20B	21675681
Gypsy-1	1	Helitron-N2	3	I-3	36	X:22036956-22037316	22036956	22037316	22036956	22037316	20B	21675681
I-3	1	Gypsy-1	36	I-4	432	X:22037352-22037447	22037352	22037447	22037352	22037447	20B	21675681
I-4	1	I-3	432	DNAREP1	15	X:22037879-22038139	22037879	22038139	22037879	22038139	20B	21675681
DNAREP1	1	I-4	15	I-4	-7	X:22038154-22038891	22038154	22038891	22038154	22038891	20B	21675681
I-4	3	DNAREP1	-7	DNAREP1	5181	X:22038884-22039535	22038884	22039113	22039384	22039535	20B	21675681
DNAREP1	2	I-4	5181	ISFUN1 44 130	976	X:22044716-22045697	22044716	22044896	22045191	22045697	20B	21675681
ISFUN1 44 130	1	DNAREP1	976	DNAREP1	1354	X:22046673-22046752	22046673	22046752	22046673	22046752	20B	21675681
DNAREP1	2	ISFUN1 44 130	1354	NTS	91	X:22048106-22049597	22048106	22048645	22049346	22049597	20B	21675681
NTS	1	DNAREP1	91	Helitron-1N	250	X:22049688-22049888	22049688	22049888	22049688	22049888	20B	21675681
Helitron-1N	1	NTS	250	Helitron-N2	99	X:22050138-22050222	22050138	22050222	22050138	22050222	20B	21675681
Helitron-N2	1	Helitron-1N	99	DMRP1 1 49	1637	X:22050321-22050391	22050321	22050391	22050321	22050391	20B	21675681
DMRP1 1 49	1	Helitron-N2	1637	REP-2	920	X:22052028-22052075	22052028	22052075	22052028	22052075	20B	21675681
REP-2	1	DMRP1 1 49	920	DNAREP1	2332	X:22052995-22053052	22052995	22053052	22052995	22053052	20B	21675681
DNAREP1	2	REP-2	2332	Helitron-N1	20	X:22055384-22055597	22055384	22055517	22055518	22055597	20B	21675681
Helitron-N1	1	DNAREP1	20	DNAREP1	1897	X:22055617-22055729	22055617	22055729	22055617	22055729	20B	21675681
DNAREP1	1	Helitron-N1	1897	REP-2	122	X:22057626-22058142	22057626	22058142	22057626	22058142	20B	21675681
REP-2	1	DNAREP1	122	BURDOCK	3775	X:22058264-22058381	22058264	22058381	22058264	22058381	20B	21675681
BURDOCK	1	REP-2	3775	DNAREP1	249	X:22062156-22067294	22062156	22067294	22062156	22067294	20B	21675681
DNAREP1	2	BURDOCK	249	I	1238	X:22067543-22067798	22067543	22067699	22067699	22067798	20B	21675681
I	1	DNAREP1	1238	hAT-3	2093	X:22069036-22074303	22069036	22074303	22069036	22074303	20B	21675681
hAT-3	1	I	2093	DNAREP1	1724	X:22076396-22076441	22076396	22076441	22076396	22076441	20B	21675681
DNAREP1	1	hAT-3	1724	Helitron-N1	290	X:22078165-22078735	22078165	22078735	22078165	22078735	20B	21675681
Helitron-N1	1	DNAREP1	290	M4DM 580 1435	202	X:22079025-22079121	22079025	22079121	22079025	22079121	20B	21675681
M4DM 580 1435	1	Helitron-N1	202	BEL-21	4234	X:22079323-22080151	22079323	22080151	22079323	22080151	20B	21675681
BEL-21	1	M4DM 580 1435	4234	DNAREP1	486	X:22084385-22084507	22084385	22084507	22084385	22084507	20B	21675681
DNAREP1	4	BEL-21	486	Transib-8	250	X:22084993-22086133	22084993	22085291	22086087	22086133	20B	21675681
Transib-8	1	DNAREP1	250	FW	551	X:22086383-22086555	22086383	22086555	22086383	22086555	20B	21675681
FW	2	Transib-8	551	DNAREP1	-3	X:22087106-22087899	22087106	22087283	22087298	22087899	20B	21675681
DNAREP1	2	FW	-3	REP-1	1461	X:22087896-22089413	22087896	22088567	22089001	22089413	20B	21675681
REP-1	1	DNAREP1	1461	DNAREP1	1915	X:22090874-22090911	22090874	22090911	22090874	22090911	20B	21675681
DNAREP1	1	REP-1	1915	IVK	1867	X:22092826-22092899	22092826	22092899	22092826	22092899	20B	21675681
IVK	1	DNAREP1	1867	I-1	373	X:22094766-22094864	22094766	22094864	22094766	22094864	20B	21675681
I-1	1	IVK	373	IVK	389	X:22095237-22095361	22095237	22095361	22095237	22095361	20B	21675681
IVK	1	I-1	389	I-2	13	X:22095750-22096023	22095750	22096023	22095750	22096023	20B	21675681
I-2	1	IVK	13	DNAREP1	2854	X:22096036-22096238	22096036	22096238	22096036	22096238	20B	21675681
DNAREP1	1	I-2	2854	DNAREP1	1360	X:22099092-22099450	22099092	22099450	22099092	22099450	20B	21675681
DNAREP1	4	DNAREP1	1360	Gypsy-3	3564	X:22100810-22102986	22100810	22100916	22102747	22102986	20B	21675681
Gypsy-3	2	DNAREP1	3564	Transib-N1	96	X:22106550-22107318	22106550	22106674	22106771	22107318	20B	21675681
Transib-N1	1	Gypsy-3	96	DNAREP1	26	X:22107414-22107493	22107414	22107493	22107414	22107493	20B	21675681
DNAREP1	1	Transib-N1	26	DMRT1B 1526 1697	26	X:22107519-22107737	22107519	22107737	22107519	22107737	20B	21675681
DMRT1B 1526 1697	1	DNAREP1	26	Helitron-2	1257	X:22107763-22107934	22107763	22107934	22107763	22107934	20B	21675681
Helitron-2	1	DMRT1B 1526 1697	1257	Gypsy-4	281	X:22109191-22109344	22109191	22109344	22109191	22109344	20B	21675681
Gypsy-4	1	Helitron-2	281	DNAREP1	2465	X:22109625-22109918	22109625	22109918	22109625	22109918	20B	21675681
DNAREP1	1	Gypsy-4	2465	G4	3104	X:22112383-22112717	22112383	22112717	22112383	22112717	20B	21675681
G4	1	DNAREP1	3104	G5	16	X:22115821-22117254	22115821	22117254	22115821	22117254	20B	21675681
G5	1	G4	16	G4	362	X:22117270-22119004	22117270	22119004	22117270	22119004	20B	21675681
G4	2	G5	362	Helitron-1	220	X:22119366-22120562	22119366	22120065	22120070	22120562	20B	21675681
Helitron-1	1	G4	220	DOC6	1442	X:22120782-22120833	22120782	22120833	22120782	22120833	20B	21675681
DOC6	1	Helitron-1	1442	DNAREP1	1765	X:22122275-22125755	22122275	22125755	22122275	22125755	20B	21675681
DNAREP1	3	DOC6	1765	R1-2	151	X:22127520-22129180	22127520	22127846	22128972	22129180	20B	21675681
R1-2	1	DNAREP1	151	R1B	-3	X:22129331-22129604	22129331	22129604	22129331	22129604	20B	21675681
R1B	1	R1-2	-3	R1-3B	91	X:22129601-22129693	22129601	22129693	22129601	22129693	20B	21675681
R1-3B	1	R1B	91	TRANSIB3 55 886	75	X:22129784-22129857	22129784	22129857	22129784	22129857	20B	21675681
TRANSIB3 55 886	1	R1-3B	75	R1-7	82	X:22129932-22130723	22129932	22130723	22129932	22130723	20B	21675681
R1-7	2	TRANSIB3 55 886	82	DNAREP1	91	X:22130805-22131182	22130805	22131052	22131054	22131182	20B	21675681
DNAREP1	2	R1-7	91	BARI1 37 67	1316	X:22131273-22132065	22131273	22131700	22131961	22132065	20B	21675681
BARI1 37 67	1	DNAREP1	1316	DNAREP2	10	X:22133381-22133411	22133381	22133411	22133381	22133411	20B	21675681
DNAREP2	1	BARI1 37 67	10	DNAREP1	1378	X:22133421-22133460	22133421	22133460	22133421	22133460	20B	21675681
DNAREP1	2	DNAREP2	1378	DMCR1A 3505 3593	4	X:22134838-22135438	22134838	22134909	22135091	22135438	20B	21675681
DMCR1A 3505 3593	1	DNAREP1	4	G5	-9	X:22135442-22135536	22135442	22135536	22135442	22135536	20B	21675681
G5	1	DMCR1A 3505 3593	-9	DMCR1A 3077 3522	21	X:22135527-22135799	22135527	22135799	22135527	22135799	20B	21675681
DMCR1A 3077 3522	1	G5	21	DMCR1A 1790 2767	19	X:22135820-22136212	22135820	22136212	22135820	22136212	20B	21675681
DMCR1A 1790 2767	1	DMCR1A 3077 3522	19	DMCR1A 842 1109	174	X:22136231-22137103	22136231	22137103	22136231	22137103	20B	21675681
DMCR1A 842 1109	1	DMCR1A 1790 2767	174	DMCR1A 598 729	-4	X:22137277-22137543	22137277	22137543	22137277	22137543	20B	21675681
DMCR1A 598 729	1	DMCR1A 842 1109	-4	DNAREP1	1	X:22137539-22137669	22137539	22137669	22137539	22137669	20B	21675681
DNAREP1	4	DMCR1A 598 729	1	Transib-N1	95	X:22137670-22139634	22137670	22137978	22139424	22139634	20B	21675681
Transib-N1	4	DNAREP1	95	DNAREP1	859	X:22139729-22140382	22139729	22139843	22140307	22140382	20B	21675681
DNAREP1	2	Transib-N1	859	DMCR1A 1371 1468	-1	X:22141241-22141586	22141241	22141437	22141456	22141586	20B	21675681
DMCR1A 1371 1468	1	DNAREP1	-1	DMCR1A 1537 2767	13	X:22141585-22141684	22141585	22141684	22141585	22141684	20B	21675681
DMCR1A 1537 2767	1	DMCR1A 1371 1468	13	DMCR1A 3077 3522	19	X:22141697-22142827	22141697	22142827	22141697	22142827	20B	21675681
DMCR1A 3077 3522	1	DMCR1A 1537 2767	19	G5	23	X:22142846-22143238	22142846	22143238	22142846	22143238	20B	21675681
G5	1	DMCR1A 3077 3522	23	DMCR1A 4218 4458	0	X:22143261-22143336	22143261	22143336	22143261	22143336	20B	21675681
DMCR1A 4218 4458	1	G5	0	Mariner-7	26	X:22143336-22143602	22143336	22143602	22143336	22143602	20B	21675681
Mariner-7	2	DMCR1A 4218 4458	26	DM297	18	X:22143628-22143922	22143628	22143780	22143797	22143922	20B	21675681
DM297	1	Mariner-7	18	DNAREP1	1	X:22143940-22144001	22143940	22144001	22143940	22144001	20B	21675681
DNAREP1	3	DM297	1	DM297	1101	X:22144002-22144541	22144002	22144054	22144162	22144541	20B	21675681
DM297	1	DNAREP1	1101	DNAREP1	135	X:22145642-22145834	22145642	22145834	22145642	22145834	20B	21675681
DNAREP1	2	DM297	135	Transib-7	2573	X:22145969-22146334	22145969	22146215	22146213	22146334	20B	21675681
Transib-7	1	DNAREP1	2573	Transib4	61	X:22148907-22149085	22148907	22149085	22148907	22149085	20B	21675681
Transib4	1	Transib-7	61	M4DM 270 401	1	X:22149146-22149303	22149146	22149303	22149146	22149303	20B	21675681
M4DM 270 401	1	Transib4	1	M4DM 3 125	98	X:22149304-22149418	22149304	22149418	22149304	22149418	20B	21675681
M4DM 3 125	1	M4DM 270 401	98	Helitron-N2	1929	X:22149516-22149639	22149516	22149639	22149516	22149639	20B	21675681
Helitron-N2	1	M4DM 3 125	1929	DNAREP1	24	X:22151568-22151628	22151568	22151628	22151568	22151628	20B	21675681
DNAREP1	1	Helitron-N2	24	I-5	67	X:22151652-22151718	22151652	22151718	22151652	22151718	20B	21675681
I-5	4	DNAREP1	67	Mariner2	876	X:22151785-22152469	22151785	22151872	22152307	22152469	20B	21675681
Mariner2	1	I-5	876	Helitron-N1	214	X:22153345-22153689	22153345	22153689	22153345	22153689	20B	21675681
Helitron-N1	2	Mariner2	214	Helitron-2	1497	X:22153903-22154184	22153903	22153947	22154045	22154184	20B	21675681
Helitron-2	1	Helitron-N1	1497	DM297	94	X:22155681-22155728	22155681	22155728	22155681	22155728	20B	21675681
DM297	1	Helitron-2	94	DNAREP1	1537	X:22155822-22155984	22155822	22155984	22155822	22155984	20B	21675681
DNAREP1	1	DM297	1537	Transib-1	160	X:22157521-22157688	22157521	22157688	22157521	22157688	20B	21675681
Transib-1	1	DNAREP1	160	Helitron-N1	1	X:22157848-22157897	22157848	22157897	22157848	22157897	20B	21675681
Helitron-N1	1	Transib-1	1	DNAREP1	1206	X:22157898-22157909	22157898	22157909	22157898	22157909	20B	21675681
DNAREP1	2	Helitron-N1	1206	Gypsy-13	404	X:22159115-22160309	22159115	22159227	22160152	22160309	20B	21675681
Gypsy-13	1	DNAREP1	404	Gypsy-18	69	X:22160713-22161196	22160713	22161196	22160713	22161196	20B	21675681
Gypsy-18	1	Gypsy-13	69	Gypsy-29	17	X:22161265-22161433	22161265	22161433	22161265	22161433	20B	21675681
Gypsy-29	1	Gypsy-18	17	Gypsy-13	1	X:22161450-22161566	22161450	22161566	22161450	22161566	20B	21675681
Gypsy-13	1	Gypsy-29	1	Transib-N1	275	X:22161567-22161730	22161567	22161730	22161567	22161730	20B	21675681
Transib-N1	2	Gypsy-13	275	DNAREP1	120	X:22162005-22162757	22162005	22162371	22162662	22162757	20B	21675681
DNAREP1	2	Transib-N1	120	Helitron-N2	286	X:22162877-22163889	22162877	22162930	22163397	22163889	20B	21675681
Helitron-N2	1	DNAREP1	286	BURDOCK	3	X:22164175-22164252	22164175	22164252	22164175	22164252	20B	21675681
BURDOCK	1	Helitron-N2	3	DNAREP1	130	X:22164255-22164383	22164255	22164383	22164255	22164383	20B	21675681
DNAREP1	1	BURDOCK	130	PROTOP	389	X:22164513-22164718	22164513	22164718	22164513	22164718	20B	21675681
PROTOP	1	DNAREP1	389	DMRP1 12 75	31	X:22165107-22165159	22165107	22165159	22165107	22165159	20B	21675681
DMRP1 12 75	1	PROTOP	31	Gypsy7	121	X:22165190-22165254	22165190	22165254	22165190	22165254	20B	21675681
Gypsy7	1	DMRP1 12 75	121	hAT-2	12	X:22165375-22165511	22165375	22165511	22165375	22165511	20B	21675681
hAT-2	1	Gypsy7	12	DNAREP1	82	X:22165523-22165620	22165523	22165620	22165523	22165620	20B	21675681
DNAREP1	2	hAT-2	82	Helitron-N2	2061	X:22165702-22166177	22165702	22165965	22165982	22166177	20B	21675681
Helitron-N2	1	DNAREP1	2061	DIVER	4282	X:22168238-22168324	22168238	22168324	22168238	22168324	20B	21675681
DIVER	1	Helitron-N2	4282	DNAREP1	4152	X:22172606-22172649	22172606	22172649	22172606	22172649	20B	21675681
DNAREP1	1	DIVER	4152	DNAREP1	3030	X:22176801-22177329	22176801	22177329	22176801	22177329	20B	21675681
DNAREP1	1	DNAREP1	3030	Gypsy-3	29	X:22180359-22180438	22180359	22180438	22180359	22180438	20B	21675681
Gypsy-3	2	DNAREP1	29	DNAREP1	111	X:22180467-22181541	22180467	22180685	22181373	22181541	20B	21675681
DNAREP1	1	Gypsy-3	111	Helitron-N2	3042	X:22181652-22182015	22181652	22182015	22181652	22182015	20B	21675681
Helitron-N2	1	DNAREP1	3042	Gypsy10	238	X:22185057-22185146	22185057	22185146	22185057	22185146	20B	21675681
Gypsy10	5	Helitron-N2	238	Gypsy-25	378	X:22185384-22191826	22185384	22185745	22191465	22191826	20B	21675681
Gypsy-25	1	Gypsy10	378	Jockey-3	919	X:22192204-22192256	22192204	22192256	22192204	22192256	20B	21675681
Jockey-3	1	Gypsy-25	919	Jockey-2	3990	X:22193175-22193277	22193175	22193277	22193175	22193277	20B	21675681
Jockey-2	1	Jockey-3	3990	piggyBac-3	2840	X:22197267-22197347	22197267	22197347	22197267	22197347	20B	21675681
piggyBac-3	1	Jockey-2	2840	Helitron-N2	283	X:22200187-22200252	22200187	22200252	22200187	22200252	20B	21675681
Helitron-N2	1	piggyBac-3	283	BEL-21	339	X:22200535-22200665	22200535	22200665	22200535	22200665	20B	21675681
BEL-21	1	Helitron-N2	339	BEL-1	607	X:22201004-22201080	22201004	22201080	22201004	22201080	20B	21675681
BEL-1	1	BEL-21	607	DNAREP1	1528	X:22201687-22201726	22201687	22201726	22201687	22201726	20B	21675681
DNAREP1	1	BEL-1	1528	DNAREP1	5440	X:22203254-22203860	22203254	22203860	22203254	22203860	20B	21675681
DNAREP1	1	DNAREP1	5440	DNAREP1	4846	X:22209300-22209758	22209300	22209758	22209300	22209758	20B	21675681
DNAREP1	3	DNAREP1	4846	DNA8-1	1388	X:22214604-22215043	22214604	22214744	22214927	22215043	20B	21675681
DNA8-1	1	DNAREP1	1388	DNAREP1	3207	X:22216431-22216494	22216431	22216494	22216431	22216494	20B	21675681
DNAREP1	1	DNA8-1	3207	DNAREP1	2774	X:22219701-22220051	22219701	22220051	22219701	22220051	20B	21675681
DNAREP1	1	DNAREP1	2774	TART	7292	X:22222825-22222919	22222825	22222919	22222825	22222919	20B	21675681
TART	1	DNAREP1	7292	BS 4999 5126	2105	X:22230211-22230270	22230211	22230270	22230211	22230270	20B	21675681
BS 4999 5126	1	TART	2105	DNAREP1	11234	X:22232375-22232508	22232375	22232508	22232375	22232508	20B	21675681
DNAREP1	2	BS 4999 5126	11234	RTEX-1	3545	X:22243742-22244196	22243742	22243980	22244053	22244196	20B	21675681
RTEX-1	1	DNAREP1	3545	M4DM 1 1435	1780	X:22247741-22247855	22247741	22247855	22247741	22247855	20B	21675681
M4DM 1 1435	1	RTEX-1	1780	Invader3	1306	X:22249635-22251075	22249635	22251075	22249635	22251075	20B	21675681
Invader3	1	M4DM 1 1435	1306	Gypsy-5	0	X:22252381-22252697	22252381	22252697	22252381	22252697	20B	21675681
Gypsy-5	1	Invader3	0	Invader3	510	X:22252697-22256943	22252697	22256943	22252697	22256943	20B	21675681
