Cluster	Repeats	Closest upstream	Dist upstream	Closest downstream	Dist downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start
BEL	8	I-2	252	DNAREP1	65	X:19902479-19906614	19902479	19903491	19906562	19906614	19A	19887082
DNAREP1	1	BEL	65	GENE	244	X:19906679-19907028	19906679	19907028	19906679	19907028	19A	19887082
GENE	2	DNAREP1	244	BEL-2	703	X:19907272-19909545	19907272	19908696	19909201	19909545	19A	19887082
BEL-2	2	GENE	703	DNAREP1	386	X:19910248-19910380	19910248	19910298	19910326	19910380	19A	19887082
DNAREP1	3	BEL-2	386	Helitron-N2	7802	X:19910766-19911251	19910766	19910871	19911189	19911251	19A	19887082
Helitron-N2	1	DNAREP1	7802	Helitron-N1	1893	X:19919053-19919182	19919053	19919182	19919053	19919182	19A	19887082
Helitron-N1	1	Helitron-N2	1893	Transib-1	119	X:19921075-19921237	19921075	19921237	19921075	19921237	19A	19887082
Transib-1	1	Helitron-N1	119	GENE	251	X:19921356-19921470	19921356	19921470	19921356	19921470	19A	19887082
GENE	1	Transib-1	251	Transib-3	739	X:19921721-19924373	19921721	19924373	19921721	19924373	19A	19887082
Transib-3	3	GENE	739	GENE	8406	X:19925112-19925668	19925112	19925253	19925550	19925668	19A	19887082
GENE	1	Transib-3	8406	Jockey-6	-2130	X:19934074-19937536	19934074	19937536	19934074	19937536	19A	19887082
Jockey-6	2	GENE	-2130	Jockey-3	562	X:19935406-19936055	19935406	19935657	19935841	19936055	19A	19887082
Jockey-3	2	Jockey-6	562	DNAREP1	1370	X:19936617-19937600	19936617	19936935	19937363	19937600	19A	19887082
DNAREP1	1	Jockey-3	1370	PROTOP	504	X:19938970-19939061	19938970	19939061	19938970	19939061	19A	19887082
PROTOP	1	DNAREP1	504	GENE	383	X:19939565-19939977	19939565	19939977	19939565	19939977	19A	19887082
GENE	2	PROTOP	383	DNAREP1	243	X:19940360-19942633	19940360	19940704	19941209	19942633	19A	19887082
DNAREP1	1	GENE	243	BEL	65	X:19942876-19943250	19942876	19943250	19942876	19943250	19A	19887082
BEL	8	DNAREP1	65	I-2	256	X:19943315-19947463	19943315	19943367	19946434	19947463	19A	19887082
I-2	3	BEL	256	DNAREP1	1	X:19947719-19948133	19947719	19947796	19948042	19948133	19A	19887082
DNAREP1	2	I-2	1	BEL-4	506	X:19948134-19948493	19948134	19948292	19948388	19948493	19A	19887082
BEL-4	1	DNAREP1	506	GENE	503	X:19948999-19949359	19948999	19949359	19948999	19949359	19A	19887082
GENE	1	BEL-4	503	PROTOP	681	X:19949862-19950206	19949862	19950206	19949862	19950206	19A	19887082
PROTOP	1	GENE	681	GENE	802	X:19950887-19951282	19950887	19951282	19950887	19951282	19A	19887082
GENE	1	PROTOP	802	DNAREP1	243	X:19952084-19953508	19952084	19953508	19952084	19953508	19A	19887082
DNAREP1	1	GENE	243	BEL	65	X:19953751-19954125	19953751	19954125	19953751	19954125	19A	19887082
BEL	8	DNAREP1	65	I-6	256	X:19954190-19958275	19954190	19954242	19957246	19958275	19A	19887082
I-6	2	BEL	256	I-2	12	X:19958531-19958842	19958531	19958608	19958655	19958842	19A	19887082
I-2	1	I-6	12	DNAREP1	1	X:19958854-19958945	19958854	19958945	19958854	19958945	19A	19887082
DNAREP1	2	I-2	1	BEL-4	504	X:19958946-19959305	19958946	19959104	19959200	19959305	19A	19887082
BEL-4	1	DNAREP1	504	GENE	504	X:19959809-19960172	19959809	19960172	19959809	19960172	19A	19887082
GENE	1	BEL-4	504	DNAREP1	426	X:19960676-19961002	19960676	19961002	19960676	19961002	19A	19887082
DNAREP1	1	GENE	426	I-6	14	X:19961428-19961589	19961428	19961589	19961428	19961589	19A	19887082
I-6	2	DNAREP1	14	GENE	2379	X:19961603-19962180	19961603	19961893	19962081	19962180	19A	19887082
GENE	1	I-6	2379	DNAREP1	-2964	X:19964559-19971855	19964559	19971855	19964559	19971855	19A	19887082
DNAREP1	1	GENE	-2964	GENE	3485	X:19968891-19969115	19968891	19969115	19968891	19969115	19A	19887082
GENE	1	DNAREP1	3485	GENE	1547	X:19972600-19976132	19972600	19976132	19972600	19976132	19A	19887082
GENE	1	GENE	1547	DNAREP1	624	X:19977679-19978753	19977679	19978753	19977679	19978753	19A	19887082
DNAREP1	1	GENE	624	GENE	1951	X:19979377-19979480	19979377	19979480	19979377	19979480	19A	19887082
GENE	4	DNAREP1	1951	GENE	1174	X:19981431-19988375	19981431	19982884	19986227	19988375	19A	19887082
GENE	1	GENE	1174	GENE	3135	X:19989549-19997275	19989549	19997275	19989549	19997275	19A	19887082
GENE	1	GENE	3135	GENE	1206	X:20000410-20003672	20000410	20003672	20000410	20003672	19A	19887082
GENE	4	GENE	1206	DNAREP1	1420	X:20004878-20016844	20004878	20008065	20014372	20016844	19A	19887082
DNAREP1	2	GENE	1420	GENE	7505	X:20018264-20019273	20018264	20018698	20019174	20019273	19A	19887082
GENE	1	DNAREP1	7505	Helitron-N1	8122	X:20026778-20028632	20026778	20028632	20026778	20028632	19A	19887082
Helitron-N1	1	GENE	8122	DNAREP1	11192	X:20036754-20036956	20036754	20036956	20036754	20036956	19A	19887082
DNAREP1	1	Helitron-N1	11192	HOBO 2864 3016	1	X:20048148-20048241	20048148	20048241	20048148	20048241	19A	19887082
HOBO 2864 3016	1	DNAREP1	1	HOBO 48 269	63	X:20048242-20048376	20048242	20048376	20048242	20048376	19A	19887082
HOBO 48 269	1	HOBO 2864 3016	63	GENE	3659	X:20048439-20048635	20048439	20048635	20048439	20048635	19A	19887082
GENE	1	HOBO 48 269	3659	REP-2	-4253	X:20052294-20066735	20052294	20066735	20052294	20066735	19A	19887082
REP-2	2	GENE	-4253	BEL3	4247	X:20062482-20062725	20062482	20062578	20062678	20062725	19A	19887082
BEL3	1	REP-2	4247	G5	3023	X:20066972-20067003	20066972	20067003	20066972	20067003	19A	19887082
G5	1	BEL3	3023	Helitron-N2	3928	X:20070026-20070492	20070026	20070492	20070026	20070492	19B	20068758
Helitron-N2	1	G5	3928	GENE	4076	X:20074420-20074493	20074420	20074493	20074420	20074493	19B	20068758
GENE	1	Helitron-N2	4076	Hoyak2 2518 2561	15413	X:20078569-20079173	20078569	20079173	20078569	20079173	19B	20068758
Hoyak2 2518 2561	1	GENE	15413	DNAREP1	1	X:20094586-20094627	20094586	20094627	20094586	20094627	19B	20068758
DNAREP1	1	Hoyak2 2518 2561	1	Helitron-1	42	X:20094628-20094904	20094628	20094904	20094628	20094904	19B	20068758
Helitron-1	1	DNAREP1	42	GENE	133	X:20094946-20094975	20094946	20094975	20094946	20094975	19B	20068758
GENE	1	Helitron-1	133	DNAREP1	-6325	X:20095108-20102025	20095108	20102025	20095108	20102025	19B	20068758
DNAREP1	1	GENE	-6325	REP-2	5062	X:20095700-20096006	20095700	20096006	20095700	20096006	19B	20068758
REP-2	1	DNAREP1	5062	DNAREP1	78	X:20101068-20101105	20101068	20101105	20101068	20101105	19B	20068758
DNAREP1	1	REP-2	78	I-7	1713	X:20101183-20101625	20101183	20101625	20101183	20101625	19B	20068758
I-7	1	DNAREP1	1713	DNAREP1	131	X:20103338-20103490	20103338	20103490	20103338	20103490	19B	20068758
DNAREP1	1	I-7	131	DNAREP1	1341	X:20103621-20103695	20103621	20103695	20103621	20103695	19B	20068758
DNAREP1	1	DNAREP1	1341	Jockey-3	5379	X:20105036-20105123	20105036	20105123	20105036	20105123	19B	20068758
Jockey-3	1	DNAREP1	5379	I-7	1789	X:20110502-20110570	20110502	20110570	20110502	20110570	19B	20068758
I-7	1	Jockey-3	1789	GENE	172	X:20112359-20112512	20112359	20112512	20112359	20112512	19B	20068758
GENE	1	I-7	172	DNAREP1	115	X:20112684-20112947	20112684	20112947	20112684	20112947	19B	20068758
DNAREP1	2	GENE	115	DNAREP1	4408	X:20113062-20113284	20113062	20113222	20113237	20113284	19B	20068758
DNAREP1	1	DNAREP1	4408	Helitron-N1	20	X:20117692-20118012	20117692	20118012	20117692	20118012	19B	20068758
Helitron-N1	1	DNAREP1	20	FB4	2451	X:20118032-20118138	20118032	20118138	20118032	20118138	19B	20068758
FB4	1	Helitron-N1	2451	DNAREP1	4826	X:20120589-20120734	20120589	20120734	20120589	20120734	19B	20068758
DNAREP1	1	FB4	4826	Helitron-2	295	X:20125560-20125822	20125560	20125822	20125560	20125822	19B	20068758
Helitron-2	1	DNAREP1	295	Transib-1	6182	X:20126117-20126177	20126117	20126177	20126117	20126177	19B	20068758
Transib-1	1	Helitron-2	6182	DNAREP1	1	X:20132359-20132371	20132359	20132371	20132359	20132371	19B	20068758
DNAREP1	1	Transib-1	1	BEL-2	1	X:20132372-20132561	20132372	20132561	20132372	20132561	19B	20068758
BEL-2	1	DNAREP1	1	BEL	-2	X:20132562-20132865	20132562	20132865	20132562	20132865	19B	20068758
BEL	2	BEL-2	-2	Gypsy12A	1164	X:20132863-20133959	20132863	20133027	20133028	20133959	19B	20068758
Gypsy12A	1	BEL	1164	GENE	224	X:20135123-20135375	20135123	20135375	20135123	20135375	19B	20068758
GENE	1	Gypsy12A	224	BEL	110	X:20135599-20136289	20135599	20136289	20135599	20136289	19B	20068758
BEL	3	GENE	110	STALKER4	8	X:20136399-20136744	20136399	20136582	20136661	20136744	19B	20068758
STALKER4	1	BEL	8	BEL	53	X:20136752-20137128	20136752	20137128	20136752	20137128	19B	20068758
BEL	1	STALKER4	53	DNAREP1	-1	X:20137181-20138555	20137181	20138555	20137181	20138555	19B	20068758
DNAREP1	1	BEL	-1	Helitron-N1	3679	X:20138554-20138897	20138554	20138897	20138554	20138897	19B	20068758
Helitron-N1	1	DNAREP1	3679	GENE	283	X:20142576-20142619	20142576	20142619	20142576	20142619	19B	20068758
GENE	1	Helitron-N1	283	FB4	271	X:20142902-20143431	20142902	20143431	20142902	20143431	19B	20068758
FB4	2	GENE	271	GENE	355	X:20143702-20145172	20143702	20145006	20145045	20145172	19B	20068758
GENE	3	FB4	355	DMRT1B 4787 5177	-14997	X:20145527-20166170	20145527	20146490	20148648	20166170	19B	20068758
DMRT1B 4787 5177	1	GENE	-14997	DMRT1B 2968 3125	7	X:20151173-20151536	20151173	20151536	20151173	20151536	19B	20068758
DMRT1B 2968 3125	1	DMRT1B 4787 5177	7	DMRT1B 1773 2114	1	X:20151543-20151700	20151543	20151700	20151543	20151700	19B	20068758
DMRT1B 1773 2114	1	DMRT1B 2968 3125	1	GENE	14251	X:20151701-20151991	20151701	20151991	20151701	20151991	19B	20068758
GENE	2	DMRT1B 1773 2114	14251	DNAREP1	273	X:20166242-20168046	20166242	20167455	20167575	20168046	19C	20160524
DNAREP1	1	GENE	273	MINIME	151	X:20168319-20168467	20168319	20168467	20168319	20168467	19C	20160524
MINIME	1	DNAREP1	151	HelitronN-1	106	X:20168618-20168739	20168618	20168739	20168618	20168739	19C	20160524
HelitronN-1	1	MINIME	106	MINIME	1	X:20168845-20168988	20168845	20168988	20168845	20168988	19C	20160524
MINIME	1	HelitronN-1	1	HelitronN-1	1	X:20168989-20169086	20168989	20169086	20168989	20169086	19C	20160524
HelitronN-1	1	MINIME	1	MINIME	52	X:20169087-20169207	20169087	20169207	20169087	20169207	19C	20160524
MINIME	1	HelitronN-1	52	GENE	1131	X:20169259-20169347	20169259	20169347	20169259	20169347	19C	20160524
GENE	5	MINIME	1131	Hoana6 2 103	936	X:20170478-20177647	20170478	20171141	20176660	20177647	19C	20160524
Hoana6 2 103	1	GENE	936	GENE	250	X:20178583-20178684	20178583	20178684	20178583	20178684	19C	20160524
GENE	4	Hoana6 2 103	250	GENE	1051	X:20178934-20188153	20178934	20181259	20185167	20188153	19C	20160524
GENE	1	GENE	1051	HeT-A3	-9607	X:20189204-20200795	20189204	20200795	20189204	20200795	19C	20160524
HeT-A3	1	GENE	-9607	DNAREP1	9788	X:20191188-20191261	20191188	20191261	20191188	20191261	19C	20160524
DNAREP1	1	HeT-A3	9788	Helitron-2	96	X:20201049-20201480	20201049	20201480	20201049	20201480	19C	20160524
Helitron-2	1	DNAREP1	96	Helitron-N1	9	X:20201576-20201651	20201576	20201651	20201576	20201651	19C	20160524
Helitron-N1	1	Helitron-2	9	IVK	79	X:20201660-20201745	20201660	20201745	20201660	20201745	19C	20160524
IVK	1	Helitron-N1	79	GENE	1756	X:20201824-20202028	20201824	20202028	20201824	20202028	19C	20160524
GENE	1	IVK	1756	Helitron-N2	-13817	X:20203784-20221689	20203784	20221689	20203784	20221689	19C	20160524
Helitron-N2	1	GENE	-13817	DNAREP1	172	X:20207872-20207905	20207872	20207905	20207872	20207905	19C	20160524
DNAREP1	1	Helitron-N2	172	DNAREP1	6112	X:20208077-20208170	20208077	20208170	20208077	20208170	19C	20160524
DNAREP1	1	DNAREP1	6112	Helitron-1	19	X:20214282-20214444	20214282	20214444	20214282	20214444	19C	20160524
Helitron-1	1	DNAREP1	19	DNAREP1	3275	X:20214463-20214520	20214463	20214520	20214463	20214520	19C	20160524
DNAREP1	2	Helitron-1	3275	HeT-A3	2028	X:20217795-20219162	20217795	20218248	20218815	20219162	19C	20160524
HeT-A3	1	DNAREP1	2028	GENE	852	X:20221190-20221236	20221190	20221236	20221190	20221236	19C	20160524
GENE	2	HeT-A3	852	Jockey-6	-31201	X:20222088-20263320	20222088	20224327	20224595	20263320	19C	20160524
Jockey-6	1	GENE	-31201	Helitron-1	3106	X:20232119-20232222	20232119	20232222	20232119	20232222	19C	20160524
Helitron-1	1	Jockey-6	3106	DNAREP1	133	X:20235328-20235382	20235328	20235382	20235328	20235382	19C	20160524
DNAREP1	1	Helitron-1	133	DNAREP1	3802	X:20235515-20235706	20235515	20235706	20235515	20235706	19C	20160524
DNAREP1	1	DNAREP1	3802	GENE	812	X:20239508-20239574	20239508	20239574	20239508	20239574	19C	20160524
GENE	1	DNAREP1	812	Jockey-3	393	X:20240386-20240801	20240386	20240801	20240386	20240801	19C	20160524
Jockey-3	3	GENE	393	REP-2	3049	X:20241194-20241656	20241194	20241352	20241567	20241656	19C	20160524
REP-2	1	Jockey-3	3049	BEL-10	5205	X:20244705-20244742	20244705	20244742	20244705	20244742	19C	20160524
BEL-10	1	REP-2	5205	GENE	14394	X:20249947-20250050	20249947	20250050	20249947	20250050	19C	20160524
GENE	1	BEL-10	14394	GENE	1016	X:20264444-20267316	20264444	20267316	20264444	20267316	19C	20160524
GENE	1	GENE	1016	hAT-N1B	515	X:20268332-20276926	20268332	20276926	20268332	20276926	19C	20160524
hAT-N1B	1	GENE	515	DNAREP1	1	X:20277441-20277463	20277441	20277463	20277441	20277463	19C	20160524
DNAREP1	1	hAT-N1B	1	DNAREP1	1702	X:20277464-20277874	20277464	20277874	20277464	20277874	19C	20160524
DNAREP1	1	DNAREP1	1702	Transib-1	798	X:20279576-20279990	20279576	20279990	20279576	20279990	19C	20160524
Transib-1	1	DNAREP1	798	GENE	10011	X:20280788-20280858	20280788	20280858	20280788	20280858	19C	20160524
GENE	1	Transib-1	10011	ROO	-26277	X:20290869-20319648	20290869	20319648	20290869	20319648	19C	20160524
ROO	1	GENE	-26277	Helitron-1	297	X:20293371-20293478	20293371	20293478	20293371	20293478	19C	20160524
Helitron-1	1	ROO	297	Gypsy8-I	20286	X:20293775-20294037	20293775	20294037	20293775	20294037	19C	20160524
Gypsy8-I	1	Helitron-1	20286	TART	3288	X:20314323-20314406	20314323	20314406	20314323	20314406	19C	20160524
TART	1	Gypsy8-I	3288	DNAREP1	3026	X:20317694-20317746	20317694	20317746	20317694	20317746	19C	20160524
DNAREP1	2	TART	3026	Helitron-N1	4271	X:20320772-20320991	20320772	20320900	20320937	20320991	19C	20160524
Helitron-N1	1	DNAREP1	4271	DNAREP1	1060	X:20325262-20325361	20325262	20325361	20325262	20325361	19C	20160524
DNAREP1	1	Helitron-N1	1060	MINIME	1890	X:20326421-20326539	20326421	20326539	20326421	20326539	19C	20160524
MINIME	1	DNAREP1	1890	DNAREP1	1	X:20328429-20328463	20328429	20328463	20328429	20328463	19C	20160524
DNAREP1	1	MINIME	1	GENE	13484	X:20328464-20328866	20328464	20328866	20328464	20328866	19C	20160524
GENE	1	DNAREP1	13484	Gypsy-31	-29995	X:20342350-20375563	20342350	20375563	20342350	20375563	19C	20160524
Gypsy-31	1	GENE	-29995	TART	10757	X:20345568-20345646	20345568	20345646	20345568	20345646	19C	20160524
TART	1	Gypsy-31	10757	TART	5686	X:20356403-20356621	20356403	20356621	20356403	20356621	19C	20160524
TART	1	TART	5686	Transib-1	4302	X:20362307-20362423	20362307	20362423	20362307	20362423	19C	20160524
Transib-1	1	TART	4302	Helitron-N1	164	X:20366725-20366874	20366725	20366874	20366725	20366874	19C	20160524
Helitron-N1	1	Transib-1	164	DNAREP1	17456	X:20367038-20367196	20367038	20367196	20367038	20367196	19C	20160524
DNAREP1	1	Helitron-N1	17456	MINIME	8	X:20384652-20384837	20384652	20384837	20384652	20384837	19C	20160524
MINIME	1	DNAREP1	8	Jockey-10	3499	X:20384845-20385001	20384845	20385001	20384845	20385001	19C	20160524
Jockey-10	1	MINIME	3499	Galileo	17558	X:20388500-20388629	20388500	20388629	20388500	20388629	19C	20160524
Galileo	1	Jockey-10	17558	GENE	2886	X:20406187-20406255	20406187	20406255	20406187	20406255	19C	20160524
GENE	1	Galileo	2886	Helitron-N1	7165	X:20409141-20413417	20409141	20413417	20409141	20413417	19C	20160524
Helitron-N1	1	GENE	7165	GENE	377	X:20420582-20420648	20420582	20420648	20420582	20420648	19D	20413491
GENE	2	Helitron-N1	377	R1-5	4218	X:20421025-20422839	20421025	20421551	20421860	20422839	19D	20413491
R1-5	1	GENE	4218	FB4	7075	X:20427057-20427115	20427057	20427115	20427057	20427115	19D	20413491
FB4	1	R1-5	7075	GENE	2740	X:20434190-20435853	20434190	20435853	20434190	20435853	19D	20413491
GENE	1	FB4	2740	Homo6 773 854	2162	X:20438593-20445222	20438593	20445222	20438593	20445222	19D	20413491
Homo6 773 854	1	GENE	2162	Jockey-3	7115	X:20447384-20447462	20447384	20447462	20447384	20447462	19D	20413491
Jockey-3	1	Homo6 773 854	7115	TART	7906	X:20454577-20454734	20454577	20454734	20454577	20454734	19D	20413491
TART	1	Jockey-3	7906	GENE	19060	X:20462640-20462757	20462640	20462757	20462640	20462757	19D	20413491
GENE	1	TART	19060	GENE	9032	X:20481817-20483359	20481817	20483359	20481817	20483359	19D	20413491
GENE	1	GENE	9032	Gypsy-3	14944	X:20492391-20493389	20492391	20493389	20492391	20493389	19D	20413491
Gypsy-3	1	GENE	14944	Outcast-1	169	X:20508333-20508436	20508333	20508436	20508333	20508436	19D	20413491
Outcast-1	1	Gypsy-3	169	GENE	334	X:20508605-20508822	20508605	20508822	20508605	20508822	19D	20413491
GENE	1	Outcast-1	334	Gypsy-3	590	X:20509156-20509680	20509156	20509680	20509156	20509680	19D	20413491
Gypsy-3	1	GENE	590	Outcast-1	859	X:20510270-20510420	20510270	20510420	20510270	20510420	19D	20413491
Outcast-1	3	Gypsy-3	859	Gypsy-23	536	X:20511279-20512195	20511279	20511530	20512067	20512195	19D	20413491
Gypsy-23	1	Outcast-1	536	Gypsy-3	-1	X:20512731-20512884	20512731	20512884	20512731	20512884	19D	20413491
Gypsy-3	2	Gypsy-23	-1	GENE	150	X:20512883-20513804	20512883	20513270	20513359	20513804	19D	20413491
GENE	1	Gypsy-3	150	Transib-1	-49974	X:20513954-20577809	20513954	20577809	20513954	20577809	19D	20413491
Transib-1	1	GENE	-49974	Helitron-N1	61	X:20527835-20527917	20527835	20527917	20527835	20527917	19D	20413491
Helitron-N1	1	Transib-1	61	PROTOP	3781	X:20527978-20528067	20527978	20528067	20527978	20528067	19D	20413491
PROTOP	3	Helitron-N1	3781	DNAREP1	783	X:20531848-20532668	20531848	20532342	20532439	20532668	19D	20413491
DNAREP1	1	PROTOP	783	DNAREP1	1022	X:20533451-20533901	20533451	20533901	20533451	20533901	19D	20413491
DNAREP1	1	DNAREP1	1022	P-1	157	X:20534923-20535127	20534923	20535127	20534923	20535127	19D	20413491
P-1	1	DNAREP1	157	BARI1 40 88	10748	X:20535284-20535324	20535284	20535324	20535284	20535324	19D	20413491
BARI1 40 88	1	P-1	10748	BARI1 35 95	1	X:20546072-20546119	20546072	20546119	20546072	20546119	19D	20413491
BARI1 35 95	1	BARI1 40 88	1	Gypsy-22	6468	X:20546120-20546179	20546120	20546179	20546120	20546179	19D	20413491
Gypsy-22	1	BARI1 35 95	6468	DNAREP1	5265	X:20552647-20552726	20552647	20552726	20552647	20552726	19D	20413491
DNAREP1	1	Gypsy-22	5265	DNAREP1	14896	X:20557991-20558068	20557991	20558068	20557991	20558068	19D	20413491
DNAREP1	2	DNAREP1	14896	Helitron-2	129	X:20572964-20573232	20572964	20573080	20573086	20573232	19D	20413491
Helitron-2	1	DNAREP1	129	GENE	179	X:20573361-20573402	20573361	20573402	20573361	20573402	19D	20413491
GENE	1	Helitron-2	179	DNAREP1	23688	X:20573581-20577116	20573581	20577116	20573581	20577116	19D	20413491
DNAREP1	2	GENE	23688	Gypsy10-I	2583	X:20600804-20601268	20600804	20601176	20601176	20601268	19D	20413491
Gypsy10-I	1	DNAREP1	2583	Gypsy10-LTR	331	X:20603851-20604016	20603851	20604016	20603851	20604016	19D	20413491
Gypsy10-LTR	1	Gypsy10-I	331	GENE	7830	X:20604347-20604540	20604347	20604540	20604347	20604540	19D	20413491
GENE	1	Gypsy10-LTR	7830	Jockey-3	2907	X:20612370-20613428	20612370	20613428	20612370	20613428	19E	20604986
Jockey-3	1	GENE	2907	R1-1	2997	X:20616335-20616405	20616335	20616405	20616335	20616405	19E	20604986
R1-1	2	Jockey-3	2997	DNAREP1	4424	X:20619402-20619832	20619402	20619509	20619507	20619832	19E	20604986
DNAREP1	2	R1-1	4424	GENE	1211	X:20624256-20624686	20624256	20624597	20624596	20624686	19E	20604986
GENE	1	DNAREP1	1211	DNAREP1	13773	X:20625897-20626439	20625897	20626439	20625897	20626439	19E	20604986
DNAREP1	1	GENE	13773	BARI1 27 95	31197	X:20640212-20640603	20640212	20640603	20640212	20640603	19E	20604986
BARI1 27 95	1	DNAREP1	31197	BARI1 38 88	1	X:20671800-20671867	20671800	20671867	20671800	20671867	19E	20604986
BARI1 38 88	1	BARI1 27 95	1	Hoana5 2212 2346	2554	X:20671868-20671917	20671868	20671917	20671868	20671917	19E	20604986
Hoana5 2212 2346	1	BARI1 38 88	2554	Gypsy4-LTR	641	X:20674471-20674612	20674471	20674612	20674471	20674612	19E	20604986
Gypsy4-LTR	1	Hoana5 2212 2346	641	DNAREP1	160	X:20675253-20675383	20675253	20675383	20675253	20675383	19E	20604986
DNAREP1	1	Gypsy4-LTR	160	GENE	259	X:20675543-20675955	20675543	20675955	20675543	20675955	19E	20604986
GENE	1	DNAREP1	259	GENE	1332	X:20676214-20678530	20676214	20678530	20676214	20678530	19E	20604986
GENE	1	GENE	1332	DNAREP1	15312	X:20679862-20684471	20679862	20684471	20679862	20684471	19E	20604986
DNAREP1	1	GENE	15312	GENE	340	X:20699783-20700019	20699783	20700019	20699783	20700019	19E	20604986
GENE	1	DNAREP1	340	DNAREP1	814	X:20700359-20701264	20700359	20701264	20700359	20701264	19E	20604986
DNAREP1	1	GENE	814	Helitron-N2	-7	X:20702078-20702260	20702078	20702260	20702078	20702260	19E	20604986
Helitron-N2	1	DNAREP1	-7	GENE	281	X:20702253-20702322	20702253	20702322	20702253	20702322	19E	20604986
GENE	1	Helitron-N2	281	PROTOP	448	X:20702603-20703495	20702603	20703495	20702603	20703495	19E	20604986
PROTOP	1	GENE	448	P-1	4	X:20703943-20704403	20703943	20704403	20703943	20704403	19E	20604986
P-1	1	PROTOP	4	Transib-N1	294	X:20704407-20704534	20704407	20704534	20704407	20704534	19E	20604986
Transib-N1	1	P-1	294	DNAREP1	1	X:20704828-20704901	20704828	20704901	20704828	20704901	19E	20604986
DNAREP1	1	Transib-N1	1	Hopers2 245 295	1	X:20704902-20705301	20704902	20705301	20704902	20705301	19E	20604986
Hopers2 245 295	1	DNAREP1	1	Transib-N1	61	X:20705302-20705352	20705302	20705352	20705302	20705352	19E	20604986
Transib-N1	1	Hopers2 245 295	61	GENE	81	X:20705413-20705500	20705413	20705500	20705413	20705500	19E	20604986
GENE	1	Transib-N1	81	PROTOP	478	X:20705581-20706267	20705581	20706267	20705581	20706267	19E	20604986
PROTOP	1	GENE	478	PROTOP	9128	X:20706745-20707829	20706745	20707829	20706745	20707829	19E	20604986
PROTOP	1	PROTOP	9128	GENE	3494	X:20716957-20718054	20716957	20718054	20716957	20718054	19E	20604986
GENE	1	PROTOP	3494	REP-2	15163	X:20721548-20721757	20721548	20721757	20721548	20721757	19E	20604986
REP-2	1	GENE	15163	Helitron-N1	2731	X:20736920-20737007	20736920	20737007	20736920	20737007	19E	20604986
Helitron-N1	1	REP-2	2731	Helitron-1	5652	X:20739738-20739818	20739738	20739818	20739738	20739818	19E	20604986
Helitron-1	1	Helitron-N1	5652	DNAREP1	-5	X:20745470-20745535	20745470	20745535	20745470	20745535	19E	20604986
DNAREP1	1	Helitron-1	-5	Transib-1	1514	X:20745530-20745861	20745530	20745861	20745530	20745861	19E	20604986
Transib-1	1	DNAREP1	1514	DNAREP1	1	X:20747375-20747386	20747375	20747386	20747375	20747386	19E	20604986
DNAREP1	1	Transib-1	1	Gypsy4-LTR	197	X:20747387-20747662	20747387	20747662	20747387	20747662	19E	20604986
Gypsy4-LTR	1	DNAREP1	197	Hoana5 2212 2346	634	X:20747859-20747989	20747859	20747989	20747859	20747989	19E	20604986
Hoana5 2212 2346	1	Gypsy4-LTR	634	DNAREP1	1811	X:20748623-20748764	20748623	20748764	20748623	20748764	19E	20604986
DNAREP1	2	Hoana5 2212 2346	1811	Gypsy8-I	3413	X:20750575-20751704	20750575	20750827	20751650	20751704	19E	20604986
Gypsy8-I	1	DNAREP1	3413	ISFUN1 76 195	6598	X:20755117-20755197	20755117	20755197	20755117	20755197	19E	20604986
ISFUN1 76 195	1	Gypsy8-I	6598	GENE	5774	X:20761795-20761933	20761795	20761933	20761795	20761933	19E	20604986
GENE	1	ISFUN1 76 195	5774	REP-2	146	X:20767707-20770203	20767707	20770203	20767707	20770203	19E	20604986
REP-2	1	GENE	146	GENE	-31	X:20770349-20770502	20770349	20770502	20770349	20770502	19E	20604986
GENE	1	REP-2	-31	Mariner-20	368	X:20770471-20772698	20770471	20772698	20770471	20772698	19E	20604986
Mariner-20	1	GENE	368	GENE	149	X:20773066-20773567	20773066	20773567	20773066	20773567	19E	20604986
GENE	1	Mariner-20	149	Mariner-15	-1756	X:20773716-20775600	20773716	20775600	20773716	20775600	19E	20604986
Mariner-15	1	GENE	-1756	GENE	2407	X:20773844-20773877	20773844	20773877	20773844	20773877	19E	20604986
GENE	1	Mariner-15	2407	DNAREP1	-2332	X:20776284-20780139	20776284	20780139	20776284	20780139	19E	20604986
DNAREP1	2	GENE	-2332	GENE	2115	X:20777807-20778094	20777807	20777850	20777847	20778094	19E	20604986
GENE	1	DNAREP1	2115	BARI1 38 99	1026	X:20780209-20781262	20780209	20781262	20780209	20781262	19E	20604986
BARI1 38 99	1	GENE	1026	BARI1 37 88	-5	X:20782288-20782350	20782288	20782350	20782288	20782350	19E	20604986
BARI1 37 88	1	BARI1 38 99	-5	GENE	834	X:20782345-20782395	20782345	20782395	20782345	20782395	19E	20604986
GENE	1	BARI1 37 88	834	GENE	1066	X:20783229-20785242	20783229	20785242	20783229	20785242	19E	20604986
GENE	4	GENE	1066	TART	-3517	X:20786308-20807815	20786308	20790536	20802753	20807815	19E	20604986
TART	1	GENE	-3517	I-2	19495	X:20804298-20804376	20804298	20804376	20804298	20804376	19E	20604986
I-2	1	TART	19495	I-6	174	X:20823871-20824021	20823871	20824021	20823871	20824021	19E	20604986
