repeat	count	RPM
1.688.11F.X_13290266_13290622__reversed_	1.73	0.24
1.688.11F.X_13287066_13287416__reversed_	0.00	0.00
1.688.11F.X_13289555_13289906__reversed_	2.00	0.27
1.688.8C.X_8789155_8789509	14.97	2.05
1.688.14A.X_15989705_15990065__reversed_	4.33	0.59
1.688.8A.X_8483334_8483692	6.73	0.92
1.688.het.Y_382_26045_26393	0.00	0.00
1.688.het.Y_380_19303_19642	0.00	0.00
1.688.10F.X_11631552_11631889	1.24	0.17
1.688.10F.X_11629084_11629422	9.40	1.29
1.688.10F.X_11629957_11630295	6.33	0.87
1.688.11A.X_12139180_12139520__reversed_	1.34	0.18
1.688.6D.X_6534574_6534922__reversed_	1.43	0.20
1.688.5F.X_6115481_6115813__reversed_	1.96	0.27
1.688.5F.X_6106264_6106613	0.76	0.10
1.688.12F.X_14376789_14377104__reversed_	1.00	0.14
1.688.12D.X_13866288_13866595	3.90	0.53
1.688.10A.X_10856414_10856750	0.59	0.08
1.688.10A.X_10888938_10889264__reversed_	0.00	0.00
1.688.10A.X_10960714_10961050	0.00	0.00
1.688.10B.X_11018084_11018419__reversed_	0.07	0.01
1.688.10B.X_11017725_11018063__reversed_	1.17	0.16
1.688.10A.X_10856768_10857104	0.53	0.07
1.688.10B.X_11037869_11038210	0.82	0.11
1.688.10B.X_10978591_10978910__reversed_	0.00	0.00
1.688.2B.X_1730182_1730528__reversed_	0.00	0.00
1.688.2B.X_1632246_1632586__reversed_	0.93	0.13
1.688.2B.X_1478860_1479194	2.16	0.30
1.688.2B.X_1779602_1779949	1.27	0.17
1.688.2A.X_1410857_1411184	0.17	0.02
1.688.7D.X_7871079_7871389__reversed_	0.77	0.11
1.688.7C.X_7706878_7707199__reversed_	1.55	0.21
1.688.4D.X_4728176_4728494	3.21	0.44
1.688.4C.X_4428876_4429225__reversed_	0.00	0.00
1.688.4C.X_4478646_4478989	0.64	0.09
1.688.4D.X_4623540_4623910__reversed_	0.00	0.00
1.688.4D.X_4584673_4585019	1.34	0.18
1.688.3C.X_2698458_2698798	1.00	0.14
1.688.3C.X_2768346_2768689	3.63	0.50
1.688.5A.X_5390127_5390446	1.00	0.14
1.688.5A.X_5408673_5409014	0.00	0.00
1.688.10E.X_11466683_11467025	0.00	0.00
1.688.4B.X_4098129_4098428__reversed_	0.57	0.08
1.688.11F.X_13227203_13227534__reversed_	1.34	0.18
1.688.8F.X_9511114_9511455	0.00	0.00
1.688.7E.X_8144707_8145036__reversed_	0.11	0.02
1.688.8E.X_9323368_9323723__reversed_	1.00	0.14
1.688.9A.X_9784537_9784874__reversed_	1.26	0.17
1.688.10E.X_11466327_11466682	0.00	0.00
1.688.10E.X_11489049_11489407__reversed_	0.96	0.13
1.688.10C.X_11307062_11307404__reversed_	2.00	0.27
1.688.10D.X_11427857_11428214	0.66	0.09
1.688.10B.X_11171467_11171821	2.13	0.29
1.688.10B.X_11231145_11231504	3.09	0.42
1.688.10B.X_11230421_11230785	2.13	0.29
1.688.12E.X_13937311_13937657	2.13	0.29
1.688.12C.X_13747529_13747876__reversed_	3.55	0.49
1.688.12C.X_13688459_13688815	3.44	0.47
1.688.12C.X_13688816_13689161	1.61	0.22
1.688.11B.X_12447937_12448292	3.99	0.55
1.688.11B.X_12448331_12448687	4.41	0.60
1.688.11D.X_12817630_12817952__reversed_	0.00	0.00
1.688.5E.X_6037847_6038219__reversed_	2.07	0.28
1.688.5D.X_5932452_5932811__reversed_	0.00	0.00
1.688.8C.X_8789550_8789908	1.61	0.22
1.688.8C.X_8867913_8868270	0.71	0.10
1.688.5A.X_5242774_5243132__reversed_	2.47	0.34
1.688.5A.X_5272601_5272960	18.82	2.58
1.688.5A.X_5263900_5264259	22.69	3.10
1.688.5A.X_5264623_5264979	15.89	2.18
1.688.5A.X_5260980_5261336	11.79	1.61
1.688.5A.X_5273880_5274236	12.93	1.77
1.688.5A.X_5261337_5261695	20.29	2.78
1.688.5A.X_5261696_5262051	10.39	1.42
1.688.5A.X_5269433_5269792	51.14	7.00
1.688.5A.X_5271491_5271849	19.97	2.73
1.688.5A.X_5265718_5266073	16.94	2.32
1.688.5A.X_5267379_5267734	24.33	3.33
1.688.5A.X_5262793_5263148	11.20	1.53
1.688.5A.X_5262434_5262792	21.88	2.99
1.688.5A.X_5272242_5272600	23.34	3.19
1.688.5A.X_5263541_5263899	16.09	2.20
1.688.5A.X_5260618_5260976	15.20	2.08
1.688.5A.X_5265373_5265717	17.63	2.41
1.688.5A.X_5267022_5267378	29.69	4.06
1.688.5A.X_5269990_5270347	24.31	3.33
1.688.5A.X_5268128_5268485	23.25	3.18
1.688.5A.X_5268683_5269040	26.67	3.65
1.688.5A.X_5270741_5271098	31.67	4.33
1.688.5A.X_5266467_5266824	16.81	2.30
1.688.5A.X_5274614_5274973	8.21	1.12
1.688.5A.X_5273324_5273680	7.30	1.00
1.688.5A.X_5272964_5273320	7.02	0.96
1.688.5A.X_5264263_5264619	13.24	1.81
1.688.5A.X_5326398_5326756	5.57	0.76
1.688.5A.X_5242416_5242773__reversed_	2.49	0.34
1.688.5F.X_6075352_6075712__reversed_	0.41	0.06
1.688.5C.X_5583708_5584066	3.34	0.46
1.688.5C.X_5554924_5555276__reversed_	2.88	0.39
1.688.5F.X_6074998_6075351__reversed_	0.00	0.00
1.688.5B.X_5514228_5514582	0.00	0.00
1.688.4F.X_5205974_5206302	0.00	0.00
1.688.4F.X_5205582_5205935	3.00	0.41
1.688.5A.X_5230924_5231278__reversed_	2.44	0.33
1.688.5A.X_5456229_5456582__reversed_	0.00	0.00
1.688.8F.X_9497044_9497393__reversed_	4.84	0.66
1.688.9A.X_9741546_9741863	0.34	0.05
1.688.9A.X_9703791_9704106__reversed_	0.00	0.00
1.688.8E.X_9251965_9252272__reversed_	0.81	0.11
1.688.8E.X_9321264_9321611__reversed_	1.00	0.14
1.688.9A.X_9649754_9650112	0.00	0.00
1.688.9A.X_9659944_9660305__reversed_	1.00	0.14
1.688.9A.X_9724964_9725322__reversed_	0.00	0.00
1.688.9A.X_9558055_9558396__reversed_	0.00	0.00
1.688.8F.X_9496687_9497043__reversed_	1.84	0.25
1.688.9B.X_10037216_10037569	3.97	0.54
1.688.9A.X_9587595_9587907	0.16	0.02
1.688.9A.X_9619501_9619867	0.00	0.00
1.688.11E.X_12894324_12894677	1.66	0.23
1.688.1D.X_845120_845467	0.00	0.00
1.688.16A.X_17495320_17495664__reversed_	0.33	0.04
1.688.8B.X_8725048_8725404__reversed_	0.00	0.00
1.688.8D.X_9089580_9089934__reversed_	4.06	0.56
1.688.11A.X_11786146_11786503	2.70	0.37
1.688.8D.X_9189293_9189639	0.00	0.00
1.688.8D.X_9168352_9168704	1.00	0.14
1.688.8E.X_9214744_9215102__reversed_	0.60	0.08
1.688.11D.X_12692761_12693119	1.01	0.14
1.688.11C.X_12594880_12595239__reversed_	0.97	0.13
1.688.11B.X_12522371_12522719	0.00	0.00
1.688.11C.X_12560083_12560391	2.31	0.32
1.688.9B.X_10081512_10081870	1.00	0.14
1.688.9A.X_9763770_9764126__reversed_	3.82	0.52
1.688.9B.X_10061541_10061894__reversed_	2.35	0.32
1.688.10B.X_11230786_11231144	2.60	0.36
1.688.8F.X_9411321_9411679	0.50	0.07
1.688.8F.X_9511843_9512202	0.06	0.01
1.688.8E.X_9302643_9302977	0.00	0.00
1.688.12A.X_13371412_13371751__reversed_	0.00	0.00
1.688.9B.X_10036820_10037177	1.00	0.14
1.688.9A.X_9556837_9557191__reversed_	2.46	0.34
1.688.8E.X_9347334_9347688__reversed_	0.00	0.00
1.688.9A.X_9588817_9589174	0.09	0.01
1.688.9B.X_9899106_9899453__reversed_	4.19	0.57
1.688.9A.X_9852048_9852400__reversed_	0.00	0.00
1.688.9B.X_9963601_9963960	0.50	0.07
1.688.11B.X_12312435_12312790	1.34	0.18
1.688.11A.X_12291940_12292298__reversed_	0.64	0.09
1.688.11A.X_12207695_12208053	0.00	0.00
1.688.9A.X_9811533_9811867	0.59	0.08
1.688.9A.X_9689930_9690267	1.00	0.14
1.688.8B.X_8700800_8701135	0.47	0.06
1.688.8B.X_8634898_8635244__reversed_	0.00	0.00
1.688.8B.X_8635245_8635570__reversed_	0.00	0.00
1.688.8B.X_8715889_8716243	0.50	0.07
1.688.8B.X_8689426_8689768__reversed_	0.77	0.10
1.688.8B.X_8672824_8673151__reversed_	0.77	0.11
1.688.11A.X_11785789_11786122	0.54	0.07
1.688.dere.consensus_1_389*	*	*
1.688.9F.X_10612213_10612538	3.00	0.41
1.688.11D.X_12756788_12757113__reversed_	0.00	0.00
1.688.11D.X_12755681_12756045__reversed_	0.00	0.00
1.688.11D.X_12756425_12756785__reversed_	2.43	0.33
1.688.11D.X_12756070_12756391__reversed_	3.34	0.46
1.688.11D.X_12777570_12777894__reversed_	1.88	0.26
1.688.11D.X_12757477_12757835__reversed_	0.94	0.13
1.688.11D.X_12777928_12778285__reversed_	0.14	0.02
1.688.11D.X_12778288_12778645__reversed_	0.86	0.12
1.688.9F.X_10731111_10731448__reversed_	0.36	0.05
1.688.9E.X_10459729_10460081	0.72	0.10
1.688.9D.X_10450892_10451245__reversed_	1.27	0.17
1.688.9D.X_10434155_10434509	1.50	0.21
1.688.9D.X_10411522_10411867__reversed_	3.85	0.53
1.688.9D.X_10412038_10412390__reversed_	0.69	0.09
1.688.11A.X_12103512_12103867__reversed_	5.10	0.70
1.688.11A.X_12105341_12105702__reversed_	11.40	1.56
1.688.11A.X_12106436_12106797__reversed_	7.91	1.08
1.688.11A.X_12078117_12078483__reversed_	4.03	0.55
1.688.11A.X_12086091_12086457__reversed_	9.30	1.27
1.688.11A.X_12077757_12078116__reversed_	6.64	0.91
1.688.11A.X_12080658_12081017__reversed_	6.66	0.91
1.688.11A.X_12083194_12083554__reversed_	6.57	0.90
1.688.11A.X_12084275_12084635__reversed_	9.14	1.25
1.688.11A.X_12089872_12090232__reversed_	5.28	0.72
1.688.11A.X_12075671_12076026__reversed_	9.29	1.27
1.688.11A.X_12087471_12087831__reversed_	6.88	0.94
1.688.11A.X_12078484_12078848__reversed_	6.47	0.88
1.688.11A.X_12086458_12086818__reversed_	10.33	1.41
1.688.11A.X_12087832_12088198__reversed_	6.63	0.91
1.688.11A.X_12074204_12074570__reversed_	8.88	1.21
1.688.11A.X_12073476_12073842__reversed_	6.15	0.84
1.688.11A.X_12075299_12075665__reversed_	12.71	1.74
1.688.11A.X_12079210_12079576__reversed_	8.38	1.15
1.688.11A.X_12081746_12082112__reversed_	6.92	0.95
1.688.11A.X_12085363_12085729__reversed_	5.42	0.74
1.688.11A.X_12081018_12081384__reversed_	7.69	1.05
1.688.11A.X_12084636_12085002__reversed_	9.37	1.28
1.688.11A.X_12101707_12102059__reversed_	5.98	0.82
1.688.11A.X_12102060_12102419__reversed_	4.90	0.67
1.688.11A.X_12072755_12073114__reversed_	3.60	0.49
1.688.11A.X_12077396_12077756__reversed_	4.20	0.58
1.688.11A.X_12080297_12080657__reversed_	4.79	0.65
1.688.11A.X_12099179_12099539__reversed_	10.68	1.46
1.688.11A.X_12101346_12101706__reversed_	9.41	1.29
1.688.11A.X_12082834_12083193__reversed_	7.19	0.98
1.688.11A.X_12077038_12077395__reversed_	4.50	0.62
1.688.11A.X_12079937_12080296__reversed_	7.67	1.05
1.688.11A.X_12083914_12084274__reversed_	6.79	0.93
1.688.11A.X_12090887_12091246__reversed_	10.64	1.46
1.688.11A.X_12094497_12094856__reversed_	6.83	0.93
1.688.11A.X_12082474_12082833__reversed_	6.99	0.96
1.688.11A.X_12083555_12083913__reversed_	8.21	1.12
1.688.11A.X_12098819_12099178__reversed_	9.48	1.30
1.688.11A.X_12100273_12100625__reversed_	8.93	1.22
1.688.11A.X_12100993_12101345__reversed_	7.95	1.09
1.688.11A.X_12079577_12079936__reversed_	12.45	1.70
1.688.11A.X_12076679_12077037__reversed_	2.54	0.35
1.688.11A.X_12091247_12091607__reversed_	7.20	0.99
1.688.11A.X_12097019_12097379__reversed_	3.59	0.49
1.688.11A.X_12094857_12095217__reversed_	8.43	1.15
1.688.11A.X_12073848_12074203__reversed_	6.20	0.85
1.688.11A.X_12081390_12081745__reversed_	11.18	1.53
1.688.11A.X_12085008_12085362__reversed_	7.78	1.07
1.688.11A.X_12025670_12026025__reversed_	1.43	0.20
1.688.11A.X_12026031_12026386__reversed_	2.52	0.35
1.688.11A.X_12085735_12086090__reversed_	10.98	1.50
1.688.11A.X_12074576_12074931__reversed_	8.63	1.18
1.688.11A.X_12082113_12082473__reversed_	9.29	1.27
1.688.11A.X_12074932_12075298__reversed_	4.79	0.66
1.688.11A.X_12073115_12073475__reversed_	7.82	1.07
1.688.11A.X_12095578_12095931__reversed_	4.50	0.62
1.688.11A.X_12092333_12092691__reversed_	7.35	1.01
1.688.11A.X_12093778_12094135__reversed_	5.27	0.72
1.688.11A.X_12102420_12102772__reversed_	2.08	0.29
1.688.11A.X_12096663_12097018__reversed_	2.12	0.29
1.688.11A.X_12098458_12098818__reversed_	11.02	1.51
1.688.11A.X_12097380_12097723__reversed_	1.50	0.20
1.688.11A.X_12106798_12107158__reversed_	2.20	0.30
1.688.11A.X_12105703_12106063__reversed_	3.02	0.41
1.688.11A.X_12088199_12088565__reversed_	6.54	0.89
1.688.11A.X_12090233_12090599__reversed_	5.78	0.79
1.688.11A.X_12098091_12098457__reversed_	14.57	1.99
1.688.11A.X_12072393_12072754__reversed_	4.28	0.59
1.688.11A.X_12088566_12088932__reversed_	7.44	1.02
1.688.11A.X_12076314_12076678__reversed_	3.83	0.52
1.688.11A.X_12089507_12089871__reversed_	7.40	1.01
1.688.11A.X_12087106_12087470__reversed_	6.27	0.86
1.688.11A.X_12106069_12106430__reversed_	8.26	1.13
1.688.11A.X_12103145_12103506__reversed_	12.82	1.76
1.688.11A.X_12104974_12105335__reversed_	1.91	0.26
1.688.11A.X_12091608_12091967__reversed_	4.27	0.58
1.688.11A.X_12095218_12095577__reversed_	5.08	0.70
1.688.11A.X_12093053_12093412__reversed_	6.14	0.84
1.688.11A.X_12095937_12096298__reversed_	6.37	0.87
1.688.11A.X_12097724_12098090__reversed_	8.01	1.10
1.688.11A.X_12100631_12100992__reversed_	11.57	1.58
1.688.11A.X_12099911_12100272__reversed_	7.89	1.08
1.688.11A.X_12103868_12104234__reversed_	3.43	0.47
1.688.11A.X_12104602_12104968__reversed_	6.80	0.93
1.688.11A.X_12099540_12099905__reversed_	7.04	0.96
1.688.11A.X_12102773_12103139__reversed_	4.41	0.60
1.688.11A.X_12071660_12072021__reversed_	2.82	0.39
1.688.11A.X_12072027_12072387__reversed_	5.79	0.79
1.688.11A.X_12104240_12104601__reversed_	8.90	1.22
1.688.11A.X_12096299_12096657__reversed_	1.00	0.14
1.688.11A.X_12091968_12092327__reversed_	5.96	0.82
1.688.11A.X_12071295_12071654__reversed_	4.81	0.66
1.688.11A.X_12093413_12093772__reversed_	5.11	0.70
1.688.9F.X_10732940_10733291__reversed_	4.93	0.67
1.688.9F.X_10751618_10751976__reversed_	1.10	0.15
1.688.10A.X_10814323_10814681__reversed_	1.12	0.15
1.688.10A.X_10814687_10815040__reversed_	0.48	0.07
1.688.3F.X_3639341_3639702__reversed_	14.04	1.92
1.688.3F.X_3641877_3642236__reversed_	1.94	0.27
1.688.3F.X_3638978_3639333__reversed_	8.71	1.19
1.688.3F.X_3641514_3641869__reversed_	4.63	0.63
1.688.3F.X_3637194_3637549__reversed_	15.79	2.16
1.688.3F.X_3636494_3636849__reversed_	8.78	1.20
1.688.3F.X_3640660_3640969__reversed_	17.57	2.40
1.688.3F.X_3639935_3640244__reversed_	15.32	2.10
1.688.3F.X_3636136_3636491__reversed_	7.87	1.08
1.688.3F.X_3635778_3636133__reversed_	5.48	0.75
1.688.3F.X_3636852_3637191__reversed_	8.36	1.14
1.688.3F.X_3638094_3638433__reversed_	11.66	1.60
1.688.1A.X_177571_177922__reversed_	9.33	1.28
1.688.1A.X_174174_174525__reversed_	5.32	0.73
1.688.1A.X_178368_178719__reversed_	3.66	0.50
1.688.1A.X_174971_175322__reversed_	8.80	1.20
1.688.1A.X_225381_225724__reversed_	1.79	0.25
1.688.1A.X_171635_171991__reversed_	0.46	0.06
1.688.1A.X_224361_224714__reversed_	1.71	0.23
1.688.1A.X_200575_200931__reversed_	2.77	0.38
1.688.1A.X_209372_209729__reversed_	5.77	0.79
1.688.1A.X_208306_208656__reversed_	4.48	0.61
1.688.1A.X_207234_207591__reversed_	6.94	0.95
1.688.1A.X_203466_203823__reversed_	5.09	0.70
1.688.1A.X_204538_204891__reversed_	2.62	0.36
1.688.1A.X_218296_218653__reversed_	5.14	0.70
1.688.1A.X_216513_216870__reversed_	9.59	1.31
1.688.1A.X_214370_214723__reversed_	5.43	0.74
1.688.1A.X_222579_222932__reversed_	4.44	0.61
1.688.1A.X_210444_210797__reversed_	5.83	0.80
1.688.1A.X_220436_220789__reversed_	7.26	0.99
1.688.1A.X_197781_198136__reversed_	2.58	0.35
1.688.1A.X_198501_198856__reversed_	2.00	0.27
1.688.1A.X_199357_199710__reversed_	0.09	0.01
1.688.1A.X_203109_203465__reversed_	2.04	0.28
1.688.1A.X_185634_185990__reversed_	6.02	0.82
1.688.1A.X_184203_184559__reversed_	4.04	0.55
1.688.1A.X_182051_182395__reversed_	1.00	0.14
1.688.1A.X_212943_213300__reversed_	4.59	0.63
1.688.1A.X_211873_212230__reversed_	3.87	0.53
1.688.1A.X_215441_215798__reversed_	4.35	0.60
1.688.1A.X_223648_224005__reversed_	7.74	1.06
1.688.1A.X_221507_221864__reversed_	1.83	0.25
1.688.1A.X_219009_219366__reversed_	4.36	0.60
1.688.1A.X_217226_217582__reversed_	3.38	0.46
1.688.1A.X_188498_188850__reversed_	1.02	0.14
1.688.1A.X_192774_193126__reversed_	0.50	0.07
1.688.1A.X_193489_193843__reversed_	5.01	0.68
1.688.1A.X_196707_197063__reversed_	2.40	0.33
1.688.1A.X_202035_202391__reversed_	5.49	0.75
1.688.1A.X_191310_191660__reversed_	2.00	0.27
1.688.1A.X_205452_205804__reversed_	5.68	0.78
1.688.1A.X_192056_192411__reversed_	0.59	0.08
1.688.1A.X_187780_188135__reversed_	1.94	0.27
1.688.1A.X_192417_192773__reversed_	2.50	0.34
1.688.1A.X_188141_188497__reversed_	2.28	0.31
1.688.1A.X_193132_193488__reversed_	2.19	0.30
1.688.1A.X_188856_189210__reversed_	2.86	0.39
1.688.1A.X_201282_201639__reversed_	4.25	0.58
1.688.1A.X_201678_202034__reversed_	3.13	0.43
1.688.1A.X_181266_181620__reversed_	3.00	0.41
1.688.1A.X_196350_196706__reversed_	6.87	0.94
1.688.1A.X_189928_190282__reversed_	7.92	1.08
1.688.1A.X_189571_189925__reversed_	3.47	0.48
1.688.1A.X_183846_184200__reversed_	6.07	0.83
1.688.1A.X_185277_185631__reversed_	4.26	0.58
1.688.1A.X_218654_219008__reversed_	5.78	0.79
1.688.1A.X_221152_221506__reversed_	4.08	0.56
1.688.1A.X_216871_217225__reversed_	4.41	0.60
1.688.1A.X_211518_211872__reversed_	5.38	0.74
1.688.1A.X_215086_215440__reversed_	4.64	0.63
1.688.1A.X_212588_212942__reversed_	7.18	0.98
1.688.1A.X_223295_223647__reversed_	0.39	0.05
1.688.1A.X_210088_210443__reversed_	4.95	0.68
1.688.1A.X_213656_214011__reversed_	8.61	1.18
1.688.1A.X_219722_220077__reversed_	5.57	0.76
1.688.1A.X_222223_222578__reversed_	3.34	0.46
1.688.1A.X_190643_190991__reversed_	0.73	0.10
1.688.1A.X_182707_183052__reversed_	1.63	0.22
1.688.1A.X_189218_189568__reversed_	2.29	0.31
1.688.1A.X_191703_192053__reversed_	1.39	0.19
1.688.1A.X_187427_187777__reversed_	2.26	0.31
1.688.1A.X_184560_184917__reversed_	3.76	0.51
1.688.1A.X_185991_186348__reversed_	0.65	0.09
1.688.1A.X_212232_212587__reversed_	6.53	0.89
1.688.1A.X_209731_210086__reversed_	8.98	1.23
1.688.1A.X_207593_207948__reversed_	4.00	0.55
1.688.1A.X_224007_224359__reversed_	2.28	0.31
1.688.1A.X_213302_213654__reversed_	5.35	0.73
1.688.1A.X_219368_219720__reversed_	8.88	1.22
1.688.1A.X_215800_216155__reversed_	6.78	0.93
1.688.1A.X_217584_217939__reversed_	4.80	0.66
1.688.1A.X_221866_222221__reversed_	6.29	0.86
1.688.1A.X_205806_206161__reversed_	5.76	0.79
1.688.1A.X_206521_206876__reversed_	5.89	0.81
1.688.1A.X_195634_195991__reversed_	2.23	0.31
1.688.1A.X_194561_194914__reversed_	2.19	0.30
1.688.1A.X_186708_187065__reversed_	4.94	0.68
1.688.1A.X_203824_204181__reversed_	2.16	0.30
1.688.1A.X_204183_204537__reversed_	2.57	0.35
1.688.1A.X_195992_196349__reversed_	5.91	0.81
1.688.1A.X_194919_195276__reversed_	5.67	0.78
1.688.1A.X_199904_200255__reversed_	2.22	0.30
1.688.1A.X_197428_197780__reversed_	0.97	0.13
1.688.1A.X_202756_203108__reversed_	2.05	0.28
1.688.1A.X_194209_194560__reversed_	2.67	0.36
1.688.1A.X_195277_195633__reversed_	3.73	0.51
1.688.1A.X_186349_186705__reversed_	3.74	0.51
1.688.1A.X_184918_185274__reversed_	2.12	0.29
1.688.1A.X_190285_190640__reversed_	4.39	0.60
1.688.1A.X_183054_183402__reversed_	1.17	0.16
1.688.1A.X_180330_180678__reversed_	0.52	0.07
1.688.1A.X_175591_175941__reversed_	0.62	0.08
1.688.1A.X_178988_179338__reversed_	0.00	0.00
1.688.1A.X_173074_173426__reversed_	2.90	0.40
1.688.1A.X_225944_226284__reversed_	0.93	0.13
1.688.1A.X_183404_183758__reversed_	0.34	0.05
1.688.1A.X_180680_181034__reversed_	0.00	0.00
1.688.1A.X_226637_226982__reversed_	2.00	0.27
1.688.1A.X_226286_226635__reversed_	0.07	0.01
1.688.1A.X_198139_198500__reversed_	2.44	0.33
1.688.1A.X_206162_206519__reversed_	3.51	0.48
1.688.1A.X_220794_221151__reversed_	10.98	1.50
1.688.1A.X_214012_214369__reversed_	6.03	0.82
1.688.1A.X_214728_215085__reversed_	8.81	1.21
1.688.1A.X_222937_223294__reversed_	3.44	0.47
1.688.1A.X_220078_220435__reversed_	9.69	1.33
1.688.1A.X_210802_211159__reversed_	4.46	0.61
1.688.1A.X_204896_205253__reversed_	6.11	0.84
1.688.1A.X_216157_216512__reversed_	5.45	0.75
1.688.1A.X_217941_218295__reversed_	1.63	0.22
1.688.1A.X_207950_208305__reversed_	3.80	0.52
1.688.1A.X_211160_211517__reversed_	7.65	1.05
1.688.1A.X_198859_199217__reversed_	0.00	0.00
1.688.1A.X_209014_209371__reversed_	4.53	0.62
1.688.1A.X_224722_225074__reversed_	5.23	0.72
1.688.1A.X_206877_207233__reversed_	4.27	0.58
1.688.9B.X_10179343_10179687__reversed_	0.00	0.00
1.688.12E.X_14200655_14200961__reversed_	0.95	0.13
