Cluster	Repeats	Closest_upstream	Dist_upstream	Closest_downstream	Dist_downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start	NewCyto	TransCoor
Gypsy20-I	1	DMCR1A	-8	Transib-1	-6	X:21634428-21635959	21634428	21635959	21634428	21635959	20A	21377456	20A	21377456
Transib-1	1	Gypsy20-I	-6	Jockey2	288	X:21635953-21636034	21635953	21636034	21635953	21636034	20A	21377456	20A	21377456
Jockey2 3206 3428	1	Transib-1	288	Gypsy-4	0	X:21636322-21636539	21636322	21636539	21636322	21636539	20A	21377456	20A	21377456
Gypsy-4	1	Jockey2	0	GTWIN	55	X:21636539-21637086	21636539	21637086	21636539	21637086	20A	21377456	20A	21377456
GTWIN	2	Gypsy-4	55	DNAREP1	1974	X:21637141-21637741	21637141	21637505	21637496	21637741	20A	21377456	20A	21377456
DNAREP1	1	GTWIN	1974	Stalker2	36	X:21639715-21639983	21639715	21639983	21639715	21639983	20A	21377456	20A	21377456
Stalker2	1	DNAREP1	36	DM412	557	X:21640019-21641153	21640019	21641153	21640019	21641153	20A	21377456	20A	21377456
DM412 1 6477	1	Stalker2	557	DM412B	1	X:21641710-21648207	21641710	21648207	21641710	21648207	20A	21377456	20A	21377456
DM412B	1	DM412	1	Stalker2	5	X:21648208-21648779	21648208	21648779	21648208	21648779	20A	21377456	20A	21377456
Stalker2	3	DM412B	5	HELENA	1	X:21648784-21655539	21648784	21653320	21655115	21655539	20A	21377456	20A	21377456
HELENA	1	Stalker2	1	Helena	-1	X:21655540-21655796	21655540	21655796	21655540	21655796	20A	21377456	20A	21377456
Helena	1	HELENA	-1	HELENA	-3	X:21655795-21655904	21655795	21655904	21655795	21655904	20A	21377456	20A	21377456
HELENA	1	Helena	-3	Gypsy-7	323	X:21655901-21656067	21655901	21656067	21655901	21656067	20A	21377456	20A	21377456
Gypsy-7	1	HELENA	323	Gypsy1-LTR	11	X:21656390-21656556	21656390	21656556	21656390	21656556	20A	21377456	20A	21377456
Gypsy1-LTR	1	Gypsy-7	11	STALKER4	18	X:21656567-21656761	21656567	21656761	21656567	21656761	20A	21377456	20A	21377456
STALKER4	1	Gypsy1-LTR	18	Stalker2	325	X:21656779-21656880	21656779	21656880	21656779	21656880	20A	21377456	20A	21377456
Stalker2	1	STALKER4	325	STALKER4	199	X:21657205-21657757	21657205	21657757	21657205	21657757	20A	21377456	20A	21377456
STALKER4	1	Stalker2	199	Gypsy2	0	X:21657956-21658134	21657956	21658134	21657956	21658134	20A	21377456	20A	21377456
Gypsy2	3	STALKER4	0	FW	14	X:21658134-21662242	21658134	21660106	21662206	21662242	20A	21377456	20A	21377456
FW	1	Gypsy2	14	Gypsy2	1	X:21662256-21666947	21662256	21666947	21662256	21666947	20A	21377456	20A	21377456
Gypsy2	2	FW	1	ZAM	120	X:21666948-21667897	21666948	21667461	21667588	21667897	20A	21377456	20A	21377456
ZAM	2	Gypsy2	120	Gypsy-5	-1	X:21668017-21669672	21668017	21668965	21668988	21669672	20A	21377456	20A	21377456
Gypsy-5	1	ZAM	-1	MDG1	50	X:21669671-21669981	21669671	21669981	21669671	21669981	20A	21377456	20A	21377456
MDG1	3	Gypsy-5	50	STALKER4	-4	X:21670031-21672392	21670031	21670459	21671986	21672392	20A	21377456	20A	21377456
STALKER4	1	MDG1	-4	DOC	28	X:21672388-21672482	21672388	21672482	21672388	21672482	20A	21377456	20A	21377456
DOC 32 1995	1	STALKER4	28	DOC	1	X:21672510-21674482	21672510	21674482	21672510	21674482	20A	21377456	20A	21377456
DOC 2474 4722	1	DOC	1	STALKER4	-3	X:21674483-21676734	21674483	21676734	21674483	21676734	20A	21377456	20A	21377456
STALKER4	6	DOC	-3	MDG1	13	X:21676731-21687341	21676731	21678689	21680988	21687341	20B	21675681	20B	21675681
MDG1	11	STALKER4	13	STALKER4	1	X:21687354-21704638	21687354	21687593	21704282	21704638	20B	21675681	20B	21675681
STALKER4	4	MDG1	1	Gypsy3	1	X:21704639-21707241	21704639	21704713	21707115	21707241	20B	21675681	20B	21675681
Gypsy3	1	STALKER4	1	STALKER4	28	X:21707242-21709386	21707242	21709386	21707242	21709386	20B	21675681	20B	21675681
STALKER4	2	Gypsy3	28	Jockey-1	3	X:21709414-21711340	21709414	21709816	21709817	21711340	20B	21675681	20B	21675681
Jockey-1	1	STALKER4	3	STALKER4	2	X:21711343-21715777	21711343	21715777	21711343	21715777	20B	21675681	20B	21675681
STALKER4	1	Jockey-1	2	Gypsy1-LTR	118	X:21715779-21716795	21715779	21716795	21715779	21716795	20B	21675681	20B	21675681
Gypsy1-LTR	1	STALKER4	118	Gypsy1-I	1	X:21716913-21717238	21716913	21717238	21716913	21717238	20B	21675681	20B	21675681
Gypsy1-I	1	Gypsy1-LTR	1	BLOOD	118	X:21717239-21723683	21717239	21723683	21717239	21723683	20B	21675681	20B	21675681
BLOOD	1	Gypsy1-I	118	Gypsy1-LTR	1	X:21723801-21723886	21723801	21723886	21723801	21723886	20B	21675681	20B	21675681
Gypsy1-LTR	1	BLOOD	1	Gypsy1-I	22	X:21723887-21723927	21723887	21723927	21723887	21723927	20B	21675681	20B	21675681
Gypsy1-I	1	Gypsy1-LTR	22	Gypsy1-LTR	17	X:21723949-21731095	21723949	21731095	21723949	21731095	20B	21675681	20B	21675681
Gypsy1-LTR	2	Gypsy1-I	17	BLOOD	1	X:21731112-21731592	21731112	21731152	21731174	21731592	20B	21675681	20B	21675681
BLOOD	1	Gypsy1-LTR	1	STALKER4	1	X:21731593-21731788	21731593	21731788	21731593	21731788	20B	21675681	20B	21675681
STALKER4	2	BLOOD	1	Gypsy6	1	X:21731789-21733027	21731789	21732709	21732908	21733027	20B	21675681	20B	21675681
Gypsy6	5	STALKER4	1	Gypsy	56	X:21733028-21739733	21733028	21737284	21739653	21739733	20B	21675681	20B	21675681
Gypsy	1	Gypsy6	56	FW	-1	X:21739789-21740626	21739789	21740626	21739789	21740626	20B	21675681	20B	21675681
FW	1	Gypsy	-1	Gypsy6	-3	X:21740625-21741454	21740625	21741454	21740625	21741454	20B	21675681	20B	21675681
Gypsy6	1	FW	-3	FW	59	X:21741451-21741704	21741451	21741704	21741451	21741704	20B	21675681	20B	21675681
FW	1	Gypsy6	59	STALKER4	-3	X:21741763-21744041	21741763	21744041	21741763	21744041	20B	21675681	20B	21675681
STALKER4	5	FW	-3	Gypsy3	1	X:21744038-21748811	21744038	21744806	21748685	21748811	20B	21675681	20B	21675681
Gypsy3	2	STALKER4	1	Pifo	1	X:21748812-21751943	21748812	21750131	21750132	21751943	20B	21675681	20B	21675681
Pifo	1	Gypsy3	1	Gypsy2-LTR	1	X:21751944-21752168	21751944	21752168	21751944	21752168	20B	21675681	20B	21675681
Gypsy2-LTR	1	Pifo	1	Gypsy2-I	489	X:21752169-21752494	21752169	21752494	21752169	21752494	20B	21675681	20B	21675681
Gypsy2-I	1	Gypsy2-LTR	489	Pifo	320	X:21752983-21759250	21752983	21759250	21752983	21759250	20B	21675681	20B	21675681
Pifo	1	Gypsy2-I	320	Gypsy3	1	X:21759570-21759791	21759570	21759791	21759570	21759791	20B	21675681	20B	21675681
Gypsy3	6	Pifo	1	Stalker2	15	X:21759792-21762826	21759792	21760725	21762795	21762826	20B	21675681	20B	21675681
Stalker2	1	Gypsy3	15	Gypsy	6	X:21762841-21763243	21762841	21763243	21762841	21763243	20B	21675681	20B	21675681
Gypsy	2	Stalker2	6	Gypsy-8	198	X:21763249-21763492	21763249	21763348	21763347	21763492	20B	21675681	20B	21675681
Gypsy-8	1	Gypsy	198	Invader4	244	X:21763690-21763802	21763690	21763802	21763690	21763802	20B	21675681	20B	21675681
Invader4	1	Gypsy-8	244	Gypsy-8	1	X:21764046-21764337	21764046	21764337	21764046	21764337	20B	21675681	20B	21675681
Gypsy-8	1	Invader4	1	Gypsy3	41	X:21764338-21764631	21764338	21764631	21764338	21764631	20B	21675681	20B	21675681
Gypsy3	2	Gypsy-8	41	Gypsy	-1	X:21764672-21767870	21764672	21765563	21765569	21767870	20B	21675681	20B	21675681
Gypsy	4	Gypsy3	-1	BS	-1	X:21767869-21771072	21767869	21768974	21770902	21771072	20B	21675681	20B	21675681
BS 5040 5120	1	Gypsy	-1	Helena	7	X:21771071-21771156	21771071	21771156	21771071	21771156	20B	21675681	20B	21675681
Helena	1	BS	7	STALKER4	16	X:21771163-21771408	21771163	21771408	21771163	21771408	20B	21675681	20B	21675681
STALKER4	1	Helena	16	Gypsy-1	77	X:21771424-21772464	21771424	21772464	21771424	21772464	20B	21675681	20B	21675681
Gypsy-1	2	STALKER4	77	PROTOP	1	X:21772541-21776011	21772541	21773560	21773559	21776011	20B	21675681	20B	21675681
PROTOP 1 1105	1	Gypsy-1	1	Gypsy-1	1	X:21776012-21777172	21776012	21777172	21776012	21777172	20B	21675681	20B	21675681
Gypsy-1	1	PROTOP	1	Gypsy-10	32	X:21777173-21777840	21777173	21777840	21777173	21777840	20B	21675681	20B	21675681
Gypsy-10	1	Gypsy-1	32	Gypsy-1	1	X:21777872-21777902	21777872	21777902	21777872	21777902	20B	21675681	20B	21675681
Gypsy-1	1	Gypsy-10	1	Gypsy-10	1	X:21777903-21778323	21777903	21778323	21777903	21778323	20B	21675681	20B	21675681
Gypsy-10	1	Gypsy-1	1	Gypsy-24	50	X:21778324-21778531	21778324	21778531	21778324	21778531	20B	21675681	20B	21675681
Gypsy-24	1	Gypsy-10	50	ZAM	4	X:21778581-21778807	21778581	21778807	21778581	21778807	20B	21675681	20B	21675681
ZAM	2	Gypsy-24	4	Gypsy4	1	X:21778811-21783270	21778811	21779838	21779837	21783270	20B	21675681	20B	21675681
Gypsy4	1	ZAM	1	ZAM	32	X:21783271-21783566	21783271	21783566	21783271	21783566	20B	21675681	20B	21675681
ZAM	1	Gypsy4	32	Gypsy-2	2	X:21783598-21783994	21783598	21783994	21783598	21783994	20B	21675681	20B	21675681
Gypsy-2	1	ZAM	2	Gypsy2-I	4	X:21783996-21785941	21783996	21785941	21783996	21785941	20B	21675681	20B	21675681
Gypsy2-I	4	Gypsy-2	4	Gypsy2-LTR	1	X:21785945-21789704	21785945	21786119	21788337	21789704	20B	21675681	20B	21675681
Gypsy2-LTR	1	Gypsy2-I	1	STALKER4	7	X:21789705-21789992	21789705	21789992	21789705	21789992	20B	21675681	20B	21675681
STALKER4	1	Gypsy2-LTR	7	Gypsy-1	210	X:21789999-21790150	21789999	21790150	21789999	21790150	20B	21675681	20B	21675681
Gypsy-1	1	STALKER4	210	Gypsy-24	80	X:21790360-21790454	21790360	21790454	21790360	21790454	20B	21675681	20B	21675681
Gypsy-24	3	Gypsy-1	80	G4	93	X:21790534-21791641	21790534	21790641	21791095	21791641	20B	21675681	20B	21675681
G4	2	Gypsy-24	93	Gypsy-10	114	X:21791734-21792090	21791734	21792009	21792008	21792090	20B	21675681	20B	21675681
Gypsy-10	1	G4	114	Gypsy11	95	X:21792204-21792356	21792204	21792356	21792204	21792356	20B	21675681	20B	21675681
Gypsy11	1	Gypsy-10	95	Gypsy-10	-5	X:21792451-21792770	21792451	21792770	21792451	21792770	20B	21675681	20B	21675681
Gypsy-10	1	Gypsy11	-5	IDEFIX	59	X:21792765-21792845	21792765	21792845	21792765	21792845	20B	21675681	20B	21675681
IDEFIX	1	Gypsy-10	59	Gypsy-10	30	X:21792904-21793241	21792904	21793241	21792904	21793241	20B	21675681	20B	21675681
Gypsy-10	2	IDEFIX	30	GTWIN	74	X:21793271-21794997	21793271	21793516	21793522	21794997	20B	21675681	20B	21675681
GTWIN	1	Gypsy-10	74	Gypsy-31	11	X:21795071-21795507	21795071	21795507	21795071	21795507	20B	21675681	20B	21675681
Gypsy-31	4	GTWIN	11	IDEFIX	3	X:21795518-21797157	21795518	21796101	21796768	21797157	20B	21675681	20B	21675681
IDEFIX	1	Gypsy-31	3	GTWIN	160	X:21797160-21797284	21797160	21797284	21797160	21797284	20B	21675681	20B	21675681
GTWIN	1	IDEFIX	160	IDEFIX	1	X:21797444-21797851	21797444	21797851	21797444	21797851	20B	21675681	20B	21675681
IDEFIX	1	GTWIN	1	Gypsy3	569	X:21797852-21798607	21797852	21798607	21797852	21798607	20B	21675681	20B	21675681
Gypsy3	1	IDEFIX	569	Gypsy-12	1	X:21799176-21799597	21799176	21799597	21799176	21799597	20B	21675681	20B	21675681
Gypsy-12	1	Gypsy3	1	IDEFIX	-6	X:21799598-21801059	21799598	21801059	21799598	21801059	20B	21675681	20B	21675681
IDEFIX	1	Gypsy-12	-6	Gypsy-1	78	X:21801053-21801569	21801053	21801569	21801053	21801569	20B	21675681	20B	21675681
Gypsy-1	1	IDEFIX	78	Gypsy10	58	X:21801647-21802874	21801647	21802874	21801647	21802874	20B	21675681	20B	21675681
Gypsy10	2	Gypsy-1	58	Gypsy-15	121	X:21802932-21803385	21802932	21803293	21803294	21803385	20B	21675681	20B	21675681
Gypsy-15	1	Gypsy10	121	TABOR	1	X:21803506-21806656	21803506	21806656	21803506	21806656	20B	21675681	20B	21675681
TABOR	3	Gypsy-15	1	Gypsy10	1	X:21806657-21813997	21806657	21807319	21813492	21813997	20B	21675681	20B	21675681
Gypsy10	2	TABOR	1	hAT-2	1	X:21813998-21817554	21813998	21817192	21817193	21817554	20B	21675681	20B	21675681
hAT-2	1	Gypsy10	1	Gypsy-52	409	X:21817555-21817696	21817555	21817696	21817555	21817696	20B	21675681	20B	21675681
Gypsy-52	1	hAT-2	409	Baggins1	-1	X:21818105-21818692	21818105	21818692	21818105	21818692	20B	21675681	20B	21675681
Baggins1 4762 5027	1	Gypsy-52	-1	TIRANT	322	X:21818691-21818955	21818691	21818955	21818691	21818955	20B	21675681	20B	21675681
TIRANT	1	Baggins1	322	Baggins1	275	X:21819277-21819588	21819277	21819588	21819277	21819588	20B	21675681	20B	21675681
Baggins1 5315 5453	1	TIRANT	275	Baggins1	-3	X:21819863-21820015	21819863	21820015	21819863	21820015	20B	21675681	20B	21675681
Baggins1 4727 4997	1	Baggins1	-3	hAT-2	111	X:21820012-21820252	21820012	21820252	21820012	21820252	20B	21675681	20B	21675681
hAT-2	4	Baggins1	111	Gypsy-52	409	X:21820363-21821204	21820363	21820624	21821077	21821204	20B	21675681	20B	21675681
Gypsy-52	1	hAT-2	409	QUASIMODO	1	X:21821613-21822292	21821613	21822292	21821613	21822292	20B	21675681	20B	21675681
QUASIMODO	3	Gypsy-52	1	Copia2	1	X:21822293-21823249	21822293	21822805	21823100	21823249	20B	21675681	20B	21675681
Copia2	3	QUASIMODO	1	Copia2	1102	X:21823250-21825071	21823250	21823447	21823706	21825071	20B	21675681	20B	21675681
Copia2	3	Copia2	1102	Gypsy5	2578	X:21826173-21827994	21826173	21826370	21826629	21827994	20B	21675681	20B	21675681
Gypsy5	1	Copia2	2578	Gypsy-5	176	X:21830572-21832418	21830572	21832418	21830572	21832418	20B	21675681	20B	21675681
Gypsy-5	1	Gypsy5	176	Gypsy5	1	X:21832594-21833420	21832594	21833420	21832594	21833420	20B	21675681	20B	21675681
Gypsy5	1	Gypsy-5	1	Copia2	21	X:21833421-21833851	21833421	21833851	21833421	21833851	20B	21675681	20B	21675681
Copia2	3	Gypsy5	21	GTWIN	679	X:21833872-21835693	21833872	21834069	21834328	21835693	20B	21675681	20B	21675681
GTWIN	3	Copia2	679	Stalker2	1	X:21836372-21843782	21836372	21836866	21843288	21843782	20B	21675681	20B	21675681
Stalker2	1	GTWIN	1	Gypsy	6	X:21843783-21844023	21843783	21844023	21843783	21844023	20B	21675681	20B	21675681
Gypsy	2	Stalker2	6	TIRANT	113	X:21844029-21844275	21844029	21844128	21844127	21844275	20B	21675681	20B	21675681
TIRANT	1	Gypsy	113	Invader4	162	X:21844388-21844611	21844388	21844611	21844388	21844611	20B	21675681	20B	21675681
Invader4	1	TIRANT	162	Gypsy	1	X:21844773-21844871	21844773	21844871	21844773	21844871	20B	21675681	20B	21675681
Gypsy	3	Invader4	1	Invader4	1	X:21844872-21852225	21844872	21845352	21851745	21852225	20B	21675681	20B	21675681
Invader4	1	Gypsy	1	Gypsy-8	1	X:21852226-21852422	21852226	21852422	21852226	21852422	20B	21675681	20B	21675681
Gypsy-8	1	Invader4	1	Copia2	197	X:21852423-21852492	21852423	21852492	21852423	21852492	20B	21675681	20B	21675681
Copia2	4	Gypsy-8	197	Pifo	1	X:21852689-21854971	21852689	21853805	21854262	21854971	20B	21675681	20B	21675681
Pifo	2	Copia2	1	Gypsy-20	-5	X:21854972-21859632	21854972	21855414	21855406	21859632	20B	21675681	20B	21675681
Gypsy-20	1	Pifo	-5	Pifo	9	X:21859627-21859695	21859627	21859695	21859627	21859695	20B	21675681	20B	21675681
Pifo	2	Gypsy-20	9	Copia2	1	X:21859704-21863678	21859704	21863235	21863236	21863678	20B	21675681	20B	21675681
Copia2	3	Pifo	1	IDEFIX	1	X:21863679-21865630	21863679	21864320	21865433	21865630	20B	21675681	20B	21675681
IDEFIX	1	Copia2	1	GTWIN	158	X:21865631-21866377	21865631	21866377	21865631	21866377	20B	21675681	20B	21675681
GTWIN	1	IDEFIX	158	IDEFIX	1	X:21866535-21866941	21866535	21866941	21866535	21866941	20B	21675681	20B	21675681
IDEFIX	1	GTWIN	1	Gypsy3	1	X:21866942-21869562	21866942	21869562	21866942	21869562	20B	21675681	20B	21675681
Gypsy3	1	IDEFIX	1	Gypsy-12	1	X:21869563-21869984	21869563	21869984	21869563	21869984	20B	21675681	20B	21675681
Gypsy-12	1	Gypsy3	1	IDEFIX	-6	X:21869985-21871442	21869985	21871442	21869985	21871442	20B	21675681	20B	21675681
IDEFIX	1	Gypsy-12	-6	Gypsy-7	50	X:21871436-21871968	21871436	21871968	21871436	21871968	20B	21675681	20B	21675681
Gypsy-7	1	IDEFIX	50	Gypsy-6	0	X:21872018-21873075	21872018	21873075	21872018	21873075	20B	21675681	20B	21675681
Gypsy-6	1	Gypsy-7	0	Gypsy10	68	X:21873075-21873201	21873075	21873201	21873075	21873201	20B	21675681	20B	21675681
Gypsy10	4	Gypsy-6	68	Pifo	1	X:21873269-21880384	21873269	21873630	21880185	21880384	20B	21675681	20B	21675681
Pifo	3	Gypsy10	1	Gypsy-20	11	X:21880385-21884034	21880385	21880827	21883285	21884034	20B	21675681	20B	21675681
Gypsy-20	1	Pifo	11	Pifo	9	X:21884045-21884113	21884045	21884113	21884045	21884113	20B	21675681	20B	21675681
Pifo	2	Gypsy-20	9	Gypsy10	1	X:21884122-21888083	21884122	21887651	21887652	21888083	20B	21675681	20B	21675681
Gypsy10	1	Pifo	1	hAT-2	15	X:21888084-21888249	21888084	21888249	21888084	21888249	20B	21675681	20B	21675681
hAT-2	1	Gypsy10	15	Gypsy-52	512	X:21888264-21888391	21888264	21888391	21888264	21888391	20B	21675681	20B	21675681
Gypsy-52	1	hAT-2	512	Baggins1	-1	X:21888903-21889388	21888903	21889388	21888903	21889388	20B	21675681	20B	21675681
Baggins1 4762 5027	1	Gypsy-52	-1	TIRANT	322	X:21889387-21889651	21889387	21889651	21889387	21889651	20B	21675681	20B	21675681
TIRANT	1	Baggins1	322	Baggins1	275	X:21889973-21890284	21889973	21890284	21889973	21890284	20B	21675681	20B	21675681
Baggins1 5315 5453	1	TIRANT	275	Baggins1	-3	X:21890559-21890711	21890559	21890711	21890559	21890711	20B	21675681	20B	21675681
Baggins1 4727 4997	1	Baggins1	-3	hAT-2	111	X:21890708-21890948	21890708	21890948	21890708	21890948	20B	21675681	20B	21675681
hAT-2	4	Baggins1	111	Gypsy-52	450	X:21891059-21891900	21891059	21891318	21891816	21891900	20B	21675681	20B	21675681
Gypsy-52	1	hAT-2	450	QUASIMODO	1	X:21892350-21892989	21892350	21892989	21892350	21892989	20B	21675681	20B	21675681
QUASIMODO	3	Gypsy-52	1	ROO	2	X:21892990-21894368	21892990	21893433	21893791	21894368	20B	21675681	20B	21675681
ROO	2	QUASIMODO	2	QUASIMODO	1	X:21894370-21903668	21894370	21895629	21895716	21903668	20B	21675681	20B	21675681
QUASIMODO	1	ROO	1	GTWIN	158	X:21903669-21903981	21903669	21903981	21903669	21903981	20B	21675681	20B	21675681
GTWIN	1	QUASIMODO	158	QUASIMODO	1	X:21904139-21904546	21904139	21904546	21904139	21904546	20B	21675681	20B	21675681
QUASIMODO	6	GTWIN	1	Gypsy1-LTR	79	X:21904547-21907782	21904547	21905630	21907316	21907782	20B	21675681	20B	21675681
Gypsy1-LTR	1	QUASIMODO	79	Gypsy5	1	X:21907861-21908279	21907861	21908279	21907861	21908279	20B	21675681	20B	21675681
Gypsy5	1	Gypsy1-LTR	1	BEL-6	1	X:21908280-21908539	21908280	21908539	21908280	21908539	20B	21675681	20B	21675681
BEL-6	2	Gypsy5	1	DIVER2	2	X:21908540-21909527	21908540	21909133	21909126	21909527	20B	21675681	20B	21675681
DIVER2	1	BEL-6	2	Gypsy10	1	X:21909529-21909900	21909529	21909900	21909529	21909900	20B	21675681	20B	21675681
Gypsy10	1	DIVER2	1	Gypsy-15	-2	X:21909901-21910015	21909901	21910015	21909901	21910015	20B	21675681	20B	21675681
Gypsy-15	1	Gypsy10	-2	Gypsy-11	-10	X:21910013-21910093	21910013	21910093	21910013	21910093	20B	21675681	20B	21675681
Gypsy-11	1	Gypsy-15	-10	Gypsy	1640	X:21910083-21912389	21910083	21912389	21910083	21912389	20B	21675681	20B	21675681
Gypsy	1	Gypsy-11	1640	Gypsy-11	5	X:21914029-21917022	21914029	21917022	21914029	21917022	20B	21675681	20B	21675681
Gypsy-11	2	Gypsy	5	STALKER4	54	X:21917027-21918962	21917027	21918243	21918264	21918962	20B	21675681	20B	21675681
STALKER4	1	Gypsy-11	54	Gypsy2-LTR	1	X:21919016-21919200	21919016	21919200	21919016	21919200	20B	21675681	20B	21675681
Gypsy2-LTR	1	STALKER4	1	STALKER4	7	X:21919201-21919527	21919201	21919527	21919201	21919527	20B	21675681	20B	21675681
STALKER4	1	Gypsy2-LTR	7	Gypsy-37	1	X:21919534-21919634	21919534	21919634	21919534	21919634	20B	21675681	20B	21675681
Gypsy-37	1	STALKER4	1	Gypsy-1	2	X:21919635-21920135	21919635	21920135	21919635	21920135	20B	21675681	20B	21675681
Gypsy-1	2	Gypsy-37	2	Gypsy-10	23	X:21920137-21924331	21920137	21921113	21921108	21924331	20B	21675681	20B	21675681
Gypsy-10	1	Gypsy-1	23	Gypsy-1	1	X:21924354-21924391	21924354	21924391	21924354	21924391	20B	21675681	20B	21675681
Gypsy-1	2	Gypsy-10	1	STALKER4	1	X:21924392-21925212	21924392	21924813	21924838	21925212	20B	21675681	20B	21675681
STALKER4	1	Gypsy-1	1	Gypsy2-I	24	X:21925213-21925303	21925213	21925303	21925213	21925303	20B	21675681	20B	21675681
Gypsy2-I	1	STALKER4	24	ZAM	4	X:21925327-21925554	21925327	21925554	21925327	21925554	20B	21675681	20B	21675681
ZAM	1	Gypsy2-I	4	Gypsy-2	2	X:21925558-21926010	21925558	21926010	21925558	21926010	20B	21675681	20B	21675681
Gypsy-2	1	ZAM	2	STALKER4	577	X:21926012-21926886	21926012	21926886	21926012	21926886	20B	21675681	20B	21675681
STALKER4	1	Gypsy-2	577	Gypsy-2	1	X:21927463-21927892	21927463	21927892	21927463	21927892	20B	21675681	20B	21675681
Gypsy-2	1	STALKER4	1	Gypsy2-I	-4	X:21927893-21928558	21927893	21928558	21927893	21928558	20B	21675681	20B	21675681
Gypsy2-I	5	Gypsy-2	-4	Gypsy2-LTR	1	X:21928554-21932279	21928554	21928986	21930896	21932279	20B	21675681	20B	21675681
Gypsy2-LTR	1	Gypsy2-I	1	STALKER4	7	X:21932280-21932571	21932280	21932571	21932280	21932571	20B	21675681	20B	21675681
STALKER4	1	Gypsy2-LTR	7	Gypsy-1	195	X:21932578-21932745	21932578	21932745	21932578	21932745	20B	21675681	20B	21675681
Gypsy-1	1	STALKER4	195	Gypsy-24	59	X:21932940-21933024	21932940	21933024	21932940	21933024	20B	21675681	20B	21675681
Gypsy-24	2	Gypsy-1	59	G4	93	X:21933083-21933970	21933083	21933430	21933445	21933970	20B	21675681	20B	21675681
G4	2	Gypsy-24	93	BATUMI	7	X:21934063-21934448	21934063	21934367	21934366	21934448	20B	21675681	20B	21675681
BATUMI	1	G4	7	Gypsy-24	1	X:21934455-21934746	21934455	21934746	21934455	21934746	20B	21675681	20B	21675681
Gypsy-24	2	BATUMI	1	Gypsy11	95	X:21934747-21934998	21934747	21934869	21934872	21934998	20B	21675681	20B	21675681
Gypsy11	1	Gypsy-24	95	Gypsy-24	-5	X:21935093-21935421	21935093	21935421	21935093	21935421	20B	21675681	20B	21675681
Gypsy-24	1	Gypsy11	-5	IDEFIX	58	X:21935416-21935496	21935416	21935496	21935416	21935496	20B	21675681	20B	21675681
IDEFIX	1	Gypsy-24	58	Gypsy-10	273	X:21935554-21935892	21935554	21935892	21935554	21935892	20B	21675681	20B	21675681
Gypsy-10	1	IDEFIX	273	GTWIN	74	X:21936165-21937534	21936165	21937534	21936165	21937534	20B	21675681	20B	21675681
GTWIN	1	Gypsy-10	74	Gypsy-31	11	X:21937608-21938044	21937608	21938044	21937608	21938044	20B	21675681	20B	21675681
Gypsy-31	4	GTWIN	11	IDEFIX	0	X:21938055-21939699	21938055	21938639	21939310	21939699	20B	21675681	20B	21675681
IDEFIX	1	Gypsy-31	0	Gypsy3	1	X:21939699-21942491	21939699	21942491	21939699	21942491	20B	21675681	20B	21675681
Gypsy3	1	IDEFIX	1	Gypsy-12	1	X:21942492-21942913	21942492	21942913	21942492	21942913	20B	21675681	20B	21675681
Gypsy-12	1	Gypsy3	1	IDEFIX	-6	X:21942914-21944364	21942914	21944364	21942914	21944364	20B	21675681	20B	21675681
IDEFIX	1	Gypsy-12	-6	Gypsy-7	71	X:21944358-21944856	21944358	21944856	21944358	21944856	20B	21675681	20B	21675681
Gypsy-7	1	IDEFIX	71	Gypsy-6	0	X:21944927-21945987	21944927	21945987	21944927	21945987	20B	21675681	20B	21675681
Gypsy-6	1	Gypsy-7	0	MDG1	-6	X:21945987-21946113	21945987	21946113	21945987	21946113	20B	21675681	20B	21675681
MDG1	1	Gypsy-6	-6	Gypsy-7	89	X:21946107-21946398	21946107	21946398	21946107	21946398	20B	21675681	20B	21675681
Gypsy-7	3	MDG1	89	ZAM	-1	X:21946487-21948509	21946487	21946869	21948056	21948509	20B	21675681	20B	21675681
ZAM	1	Gypsy-7	-1	DM412B	150	X:21948508-21948922	21948508	21948922	21948508	21948922	20B	21675681	20B	21675681
DM412B	1	ZAM	150	Gypsy-7	1	X:21949072-21949323	21949072	21949323	21949072	21949323	20B	21675681	20B	21675681
Gypsy-7	1	DM412B	1	DM412	-2	X:21949324-21949477	21949324	21949477	21949324	21949477	20B	21675681	20B	21675681
DM412 315 692	1	Gypsy-7	-2	Gypsy-6	706	X:21949475-21949834	21949475	21949834	21949475	21949834	20B	21675681	20B	21675681
Gypsy-6	2	DM412	706	G6	1	X:21950540-21954541	21950540	21954496	21954530	21954541	20B	21675681	20B	21675681
G6	1	Gypsy-6	1	Gypsy-6	2	X:21954542-21956567	21954542	21956567	21954542	21956567	20B	21675681	20B	21675681
Gypsy-6	2	G6	2	DM412	1	X:21956569-21959534	21956569	21959160	21959161	21959534	20B	21675681	20B	21675681
DM412 995 1262	1	Gypsy-6	1	Gypsy2-I	76	X:21959535-21959795	21959535	21959795	21959535	21959795	20B	21675681	20B	21675681
Gypsy2-I	1	DM412	76	Gypsy-10	379	X:21959871-21960557	21959871	21960557	21959871	21960557	20B	21675681	20B	21675681
Gypsy-10	3	Gypsy2-I	379	NOMAD	438	X:21960936-21961592	21960936	21961069	21961511	21961592	20B	21675681	20B	21675681
