Cluster	Repeats	Closest_upstream	Dist_upstream	Closest_downstream	Dist_downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start	NewCyto	TransCoor
Gypsy4-LTR	1	DNAREP1	109	Gypsy-9	1	X:20901529-20901548	20901529	20901548	20901529	20901548	19E	20604986	19F	20575187
Gypsy-9	1	Gypsy4-LTR	1	Gypsy4-I	80	X:20901549-20901654	20901549	20901654	20901549	20901654	19E	20604986	19F	20575187
Gypsy4-I	1	Gypsy-9	80	Gypsy-9	39	X:20901734-20901976	20901734	20901976	20901734	20901976	19E	20604986	19F	20575187
Gypsy-9	1	Gypsy4-I	39	Gypsy4-LTR	2107	X:20902015-20902075	20902015	20902075	20902015	20902075	19E	20604986	19F	20575187
Gypsy4-LTR	1	Gypsy-9	2107	Gypsy-9	397	X:20904182-20904566	20904182	20904566	20904182	20904566	19E	20604986	19F	20575187
Gypsy-9	3	Gypsy4-LTR	397	Gypsy-22	14585	X:20904963-20905135	20904963	20904994	20905124	20905135	19E	20604986	19F	20575187
Gypsy-22	1	Gypsy-9	14585	DNAREP1	5584	X:20919720-20919813	20919720	20919813	20919720	20919813	19E	20604986	19F	20575187
DNAREP1	1	Gypsy-22	5584	Jockey2	6257	X:20925397-20925946	20925397	20925946	20925397	20925946	19E	20604986	19F	20575187
Jockey2 2451 3410	1	DNAREP1	6257	Jockey2	-1	X:20932203-20933057	20932203	20933057	20932203	20933057	19E	20604986	19F	20575187
Jockey2 2295 2330	1	Jockey2	-1	DNAREP1	1500	X:20933056-20933090	20933056	20933090	20933056	20933090	19E	20604986	19F	20575187
DNAREP1	2	Jockey2	1500	DNAREP1	4489	X:20934590-20934685	20934590	20934651	20934642	20934685	19E	20604986	19F	20575187
DNAREP1	1	DNAREP1	4489	Mariner-12	149	X:20939174-20939403	20939174	20939403	20939174	20939403	19E	20604986	19F	20575187
Mariner-12	1	DNAREP1	149	Mariner-16	140	X:20939552-20939880	20939552	20939880	20939552	20939880	19E	20604986	19F	20575187
Mariner-16	1	Mariner-12	140	Helitron-1	8340	X:20940020-20940073	20940020	20940073	20940020	20940073	19E	20604986	19F	20575187
Helitron-1	1	Mariner-16	8340	Helitron-1	6144	X:20948413-20948621	20948413	20948621	20948413	20948621	19E	20604986	19F	20575187
Helitron-1	1	Helitron-1	6144	DNAREP1	2465	X:20954765-20954838	20954765	20954838	20954765	20954838	19E	20604986	19F	20575187
DNAREP1	1	Helitron-1	2465	Transib-1	5330	X:20957303-20957686	20957303	20957686	20957303	20957686	19E	20604986	19F	20575187
Transib-1	1	DNAREP1	5330	DNAREP1	4970	X:20963016-20963097	20963016	20963097	20963016	20963097	19E	20604986	19F	20575187
DNAREP1	2	Transib-1	4970	Mariner-17	10861	X:20968067-20968318	20968067	20968239	20968229	20968318	19E	20604986	19F	20575187
Mariner-17	1	DNAREP1	10861	TART	1544	X:20979179-20979224	20979179	20979224	20979179	20979224	19E	20604986	19F	20575187
TART	1	Mariner-17	1544	DNAREP1	758	X:20980768-20981010	20980768	20981010	20980768	20981010	19E	20604986	19F	20575187
DNAREP1	1	TART	758	DNAREP1	4897	X:20981768-20982446	20981768	20982446	20981768	20982446	19E	20604986	19F	20575187
DNAREP1	1	DNAREP1	4897	DNAREP1	8769	X:20987343-20987728	20987343	20987728	20987343	20987728	19E	20604986	19F	20575187
DNAREP1	1	DNAREP1	8769	Helitron-1	4395	X:20996497-20996677	20996497	20996677	20996497	20996677	19E	20604986	19F	20575187
Helitron-1	1	DNAREP1	4395	DNAREP1	5232	X:21001072-21001147	21001072	21001147	21001072	21001147	19E	20604986	19F	20575187
DNAREP1	1	Helitron-1	5232	Mariner-1	15521	X:21006379-21007053	21006379	21007053	21006379	21007053	19E	20604986	19F	20575187
Mariner-1	1	DNAREP1	15521	DNAREP1	53	X:21022574-21024243	21022574	21024243	21022574	21024243	19E	20604986	19F	20575187
DNAREP1	1	Mariner-1	53	DNAREP1	5214	X:21024296-21024385	21024296	21024385	21024296	21024385	19E	20604986	19F	20575187
DNAREP1	2	DNAREP1	5214	BS3	1097	X:21029599-21030903	21029599	21029886	21030752	21030903	19E	20604986	19F	20575187
BS3	1	DNAREP1	1097	DNAREP1	9180	X:21032000-21032044	21032000	21032044	21032000	21032044	19E	20604986	19F	20575187
DNAREP1	1	BS3	9180	Jockey-1	859	X:21041224-21041341	21041224	21041341	21041224	21041341	19E	20604986	19F	20575187
Jockey-1	1	DNAREP1	859	Jockey-2	52	X:21042200-21042247	21042200	21042247	21042200	21042247	19E	20604986	19F	20575187
Jockey-2	1	Jockey-1	52	Helitron-1	4284	X:21042299-21042392	21042299	21042392	21042299	21042392	19E	20604986	19F	20575187
Helitron-1	1	Jockey-2	4284	DNAREP1	4296	X:21046676-21046779	21046676	21046779	21046676	21046779	19E	20604986	19F	20575187
DNAREP1	1	Helitron-1	4296	Helitron-1	-1	X:21051075-21051214	21051075	21051214	21051075	21051214	19E	20604986	19F	20575187
Helitron-1	1	DNAREP1	-1	REP-1	431	X:21051213-21051302	21051213	21051302	21051213	21051302	19E	20604986	19F	20575187
REP-1	2	Helitron-1	431	DNAREP1	1693	X:21051733-21052333	21051733	21051908	21052246	21052333	19E	20604986	19F	20575187
DNAREP1	1	REP-1	1693	Transib-1	7334	X:21054026-21054274	21054026	21054274	21054026	21054274	19E	20604986	19F	20575187
Transib-1	1	DNAREP1	7334	DNAREP1	1	X:21061608-21061619	21061608	21061619	21061608	21061619	19E	20604986	19F	20575187
DNAREP1	1	Transib-1	1	DNAREP1	1816	X:21061620-21062114	21061620	21062114	21061620	21062114	19E	20604986	19F	20575187
DNAREP1	1	DNAREP1	1816	DNAREP1	3630	X:21063930-21063973	21063930	21063973	21063930	21063973	19E	20604986	19F	20575187
DNAREP1	1	DNAREP1	3630	Helitron-N1	2322	X:21067603-21068090	21067603	21068090	21067603	21068090	19E	20604986	19F	20575187
Helitron-N1	1	DNAREP1	2322	DNAREP1	8835	X:21070412-21070462	21070412	21070462	21070412	21070462	19E	20604986	19F	20575187
DNAREP1	1	Helitron-N1	8835	G5A	976	X:21079297-21079546	21079297	21079546	21079297	21079546	19E	20604986	19F	20575187
G5A	3	DNAREP1	976	BATUMI	1	X:21080522-21082302	21080522	21080787	21081249	21082302	19E	20604986	19F	20575187
BATUMI	4	G5A	1	G5A	25	X:21082303-21088026	21082303	21082594	21084463	21088026	19E	20604986	19F	20575187
G5A	1	BATUMI	25	Invader1	1	X:21088051-21088128	21088051	21088128	21088051	21088128	19F	21086630	19F	20575187
Invader1	4	G5A	1	G5A	1	X:21088129-21091067	21088129	21088533	21090657	21091067	19F	21086630	19F	20575187
G5A	1	Invader1	1	Gypsy-13	294	X:21091068-21091154	21091068	21091154	21091068	21091154	19F	21086630	19F	20575187
Gypsy-13	2	G5A	294	Helitron-N1	1339	X:21091448-21092260	21091448	21091624	21091691	21092260	19F	21086630	19F	20575187
Helitron-N1	1	Gypsy-13	1339	DNAREP1	8815	X:21093599-21093649	21093599	21093649	21093599	21093649	19F	21086630	19F	20575187
DNAREP1	1	Helitron-N1	8815	Invader6	162	X:21102464-21102700	21102464	21102700	21102464	21102700	19F	21086630	19F	20575187
Invader6	3	DNAREP1	162	Gypsy-9	750	X:21102862-21105797	21102862	21103236	21104524	21105797	19F	21086630	19F	20575187
Gypsy-9	1	Invader6	750	Invader6	1	X:21106547-21106579	21106547	21106579	21106547	21106579	19F	21086630	19F	20575187
Invader6	3	Gypsy-9	1	Gypsy-9	750	X:21106580-21109515	21106580	21106954	21108242	21109515	19F	21086630	19F	20575187
Gypsy-9	1	Invader6	750	Invader6	1	X:21110265-21110297	21110265	21110297	21110265	21110297	19F	21086630	19F	20575187
Invader6	2	Gypsy-9	1	G5A	781	X:21110298-21110515	21110298	21110441	21110440	21110515	19F	21086630	19F	20575187
G5A	3	Invader6	781	DNAREP1	3813	X:21111296-21113404	21111296	21111561	21112015	21113404	19F	21086630	19F	20575187
DNAREP1	2	G5A	3813	G5A	10	X:21117217-21118124	21117217	21117453	21117781	21118124	19F	21086630	19F	20575187
G5A	3	DNAREP1	10	DNAREP1	3496	X:21118134-21120175	21118134	21118349	21118807	21120175	19F	21086630	19F	20575187
DNAREP1	1	G5A	3496	DNAREP1	2020	X:21123671-21123920	21123671	21123920	21123671	21123920	19F	21086630	19F	20575187
DNAREP1	1	DNAREP1	2020	Gypsy1-I	1066	X:21125940-21126400	21125940	21126400	21125940	21126400	19F	21086630	19F	20575187
Gypsy1-I	1	DNAREP1	1066	TRANSIB2	1	X:21127466-21128534	21127466	21128534	21127466	21128534	19F	21086630	19F	20575187
TRANSIB2 1 890	1	Gypsy1-I	1	TRANSIB2	0	X:21128535-21129400	21128535	21129400	21128535	21129400	19F	21086630	19F	20575187
TRANSIB2 2283 2844	1	TRANSIB2	0	Gypsy1-I	2	X:21129400-21129959	21129400	21129959	21129400	21129959	19F	21086630	19F	20575187
Gypsy1-I	1	TRANSIB2	2	Gypsy1-LTR	40	X:21129961-21136110	21129961	21136110	21129961	21136110	19F	21086630	19F	20575187
Gypsy1-LTR	1	Gypsy1-I	40	DNAREP1	436	X:21136150-21136585	21136150	21136585	21136150	21136585	19F	21086630	19F	20575187
DNAREP1	1	Gypsy1-LTR	436	DNAREP1	1999	X:21137021-21137627	21137021	21137627	21137021	21137627	19F	21086630	19F	20575187
DNAREP1	2	DNAREP1	1999	Gypsy5	33	X:21139626-21139969	21139626	21139780	21139773	21139969	19F	21086630	19F	20575187
Gypsy5	1	DNAREP1	33	REP-1	27	X:21140002-21140090	21140002	21140090	21140002	21140090	19F	21086630	19F	20575187
REP-1	1	Gypsy5	27	DM412B	151	X:21140117-21140258	21140117	21140258	21140117	21140258	19F	21086630	19F	20575187
DM412B	1	REP-1	151	TABOR	1208	X:21140409-21140887	21140409	21140887	21140409	21140887	19F	21086630	19F	20575187
TABOR	2	DM412B	1208	DM412	1	X:21142095-21146895	21142095	21142921	21142973	21146895	19F	21086630	19F	20575187
DM412 1 6477	1	TABOR	1	DM412	1	X:21146896-21153378	21146896	21153378	21146896	21153378	19F	21086630	19F	20575187
DM412 1 561	1	DM412	1	DM412B	1	X:21153379-21153951	21153379	21153951	21153379	21153951	19F	21086630	19F	20575187
DM412B	1	DM412	1	TABOR	1	X:21153952-21154464	21153952	21154464	21153952	21154464	19F	21086630	19F	20575187
TABOR	2	DM412B	1	Gypsy-8	66	X:21154465-21157093	21154465	21156587	21156588	21157093	19F	21086630	19F	20575187
Gypsy-8	1	TABOR	66	DM412	15	X:21157159-21162309	21157159	21162309	21157159	21162309	19F	21086630	19F	20575187
DM412 1 424	1	Gypsy-8	15	GTWIN	1	X:21162324-21162747	21162324	21162747	21162324	21162747	19F	21086630	19F	20575187
GTWIN	1	DM412	1	Stalker2	-3	X:21162748-21162792	21162748	21162792	21162748	21162792	19F	21086630	19F	20575187
Stalker2	5	GTWIN	-3	Gypsy-8	1	X:21162789-21170454	21162789	21167983	21170031	21170454	19F	21086630	19F	20575187
Gypsy-8	1	Stalker2	1	MDG1	1	X:21170455-21170538	21170455	21170538	21170455	21170538	19F	21086630	19F	20575187
MDG1	3	Gypsy-8	1	Gypsy-57	5	X:21170539-21171810	21170539	21171223	21171333	21171810	19F	21086630	19F	20575187
Gypsy-57	1	MDG1	5	GTWIN	135	X:21171815-21171872	21171815	21171872	21171815	21171872	19F	21086630	19F	20575187
GTWIN	2	Gypsy-57	135	Gypsy-8	136	X:21172007-21173874	21172007	21172169	21172163	21173874	19F	21086630	19F	20575187
Gypsy-8	1	GTWIN	136	DM412	-3	X:21174010-21174240	21174010	21174240	21174010	21174240	19F	21086630	19F	20575187
DM412 3 2109	1	Gypsy-8	-3	DM412B	3	X:21174237-21176262	21174237	21176262	21174237	21176262	19F	21086630	19F	20575187
DM412B	2	DM412	3	DM412	1	X:21176265-21176750	21176265	21176648	21176677	21176750	19F	21086630	19F	20575187
DM412 642 1174	1	DM412B	1	Gypsy-3	1	X:21176751-21177269	21176751	21177269	21176751	21177269	19F	21086630	19F	20575187
Gypsy-3	2	DM412	1	R1	6	X:21177270-21177935	21177270	21177532	21177666	21177935	19F	21086630	19F	20575187
R1	34	Gypsy-3	6	Gypsy-13	-4	X:21177941-21201567	21177941	21179163	21201466	21201567	19F	21086630	19F	20575187
Gypsy-13	4	R1	-4	Gypsy-26	1	X:21201563-21210877	21201563	21202812	21205201	21210877	19F	21086630	19F	20575187
Gypsy-26	1	Gypsy-13	1	R1	1	X:21210878-21210910	21210878	21210910	21210878	21210910	19F	21086630	19F	20575187
R1	21	Gypsy-26	1	BLOOD	126	X:21210911-21224184	21210911	21211442	21223596	21224184	19F	21086630	19F	20575187
BLOOD	3	R1	126	R1	1	X:21224310-21231566	21224310	21229999	21231303	21231566	19F	21086630	19F	20575187
R1	9	BLOOD	1	NINJA	416	X:21231567-21236198	21231567	21231616	21235235	21236198	19F	21086630	19F	20575187
NINJA	5	R1	416	Gypsy8	1	X:21236614-21239523	21236614	21236936	21239201	21239523	19F	21086630	19F	20575187
Gypsy8	1	NINJA	1	ZAM	2	X:21239524-21241915	21239524	21241915	21239524	21241915	19F	21086630	19F	20575187
ZAM	3	Gypsy8	2	NOMAD	1	X:21241917-21248718	21241917	21241988	21248294	21248718	19F	21086630	19F	20575187
NOMAD	4	ZAM	1	NOMAD	1052	X:21248719-21254228	21248719	21248908	21252168	21254228	19F	21086630	19F	20575187
NOMAD	3	NOMAD	1052	ZAM	-10	X:21255280-21258278	21255280	21257603	21258236	21258278	19F	21086630	19F	20575187
ZAM	1	NOMAD	-10	STALKER4	48	X:21258268-21258489	21258268	21258489	21258268	21258489	19F	21086630	19F	20575187
STALKER4	2	ZAM	48	Helena	1	X:21258537-21259534	21258537	21258913	21258914	21259534	19F	21086630	19F	20575187
Helena	1	STALKER4	1	STALKER4	8	X:21259535-21261774	21259535	21261774	21259535	21261774	19F	21086630	19F	20575187
STALKER4	1	Helena	8	GTWIN	158	X:21261782-21264554	21261782	21264554	21261782	21264554	19F	21086630	19F	20575187
GTWIN	4	STALKER4	158	Gypsy	89	X:21264712-21271106	21264712	21265119	21270857	21271106	19F	21086630	19F	20575187
Gypsy	1	GTWIN	89	DM412	1	X:21271195-21271559	21271195	21271559	21271195	21271559	19F	21086630	19F	20575187
DM412 2285 2675	1	Gypsy	1	GTWIN	158	X:21271560-21271956	21271560	21271956	21271560	21271956	19F	21086630	19F	20575187
GTWIN	1	DM412	158	STALKER4	1	X:21272114-21272521	21272114	21272521	21272114	21272521	19F	21086630	19F	20575187
STALKER4	1	GTWIN	1	Gypsy-53	388	X:21272522-21274784	21272522	21274784	21272522	21274784	19F	21086630	19F	20575187
Gypsy-53	1	STALKER4	388	HMSBEAGLE	209	X:21275172-21280350	21275172	21280350	21275172	21280350	19F	21086630	19F	20575187
HMSBEAGLE	1	Gypsy-53	209	Gypsy-10	577	X:21280559-21281367	21280559	21281367	21280559	21281367	19F	21086630	19F	20575187
Gypsy-10	1	HMSBEAGLE	577	HMSBEAGLE	153	X:21281944-21282102	21281944	21282102	21281944	21282102	19F	21086630	19F	20575187
HMSBEAGLE	1	Gypsy-10	153	Gypsy-10	106	X:21282255-21282383	21282255	21282383	21282255	21282383	19F	21086630	19F	20575187
Gypsy-10	1	HMSBEAGLE	106	Gypsy-12	380	X:21282489-21282537	21282489	21282537	21282489	21282537	19F	21086630	19F	20575187
Gypsy-12	1	Gypsy-10	380	IDEFIX	343	X:21282917-21287208	21282917	21287208	21282917	21287208	19F	21086630	19F	20575187
IDEFIX	2	Gypsy-12	343	Gypsy-31	-3	X:21287551-21287783	21287551	21287639	21287633	21287783	19F	21086630	19F	20575187
Gypsy-31	3	IDEFIX	-3	Gypsy-13	0	X:21287780-21289531	21287780	21288541	21289127	21289531	19F	21086630	19F	20575187
Gypsy-13	1	Gypsy-31	0	Gypsy-15	431	X:21289531-21289845	21289531	21289845	21289531	21289845	19F	21086630	19F	20575187
Gypsy-15	1	Gypsy-13	431	Gypsy8	19	X:21290276-21290460	21290276	21290460	21290276	21290460	19F	21086630	19F	20575187
Gypsy8	4	Gypsy-15	19	Gypsy5	163	X:21290479-21293075	21290479	21291395	21292634	21293075	19F	21086630	19F	20575187
Gypsy5	5	Gypsy8	163	Gypsy-5	218	X:21293238-21295952	21293238	21293898	21295789	21295952	19F	21086630	19F	20575187
Gypsy-5	1	Gypsy5	218	NINJA	1318	X:21296170-21296272	21296170	21296272	21296170	21296272	19F	21086630	19F	20575187
NINJA	2	Gypsy-5	1318	Gypsy-5	-10	X:21297590-21298605	21297590	21297907	21297908	21298605	19F	21086630	19F	20575187
Gypsy-5	3	NINJA	-10	NINJA	4	X:21298595-21306941	21298595	21298629	21306569	21306941	19F	21086630	19F	20575187
NINJA	2	Gypsy-5	4	R1	135	X:21306945-21312506	21306945	21312188	21312189	21312506	19F	21086630	19F	20575187
R1	3	NINJA	135	TIRANT	136	X:21312641-21315116	21312641	21312728	21313082	21315116	19F	21086630	19F	20575187
TIRANT	6	R1	136	R1	1	X:21315252-21323635	21315252	21315546	21323341	21323635	19F	21086630	19F	20575187
R1	10	TIRANT	1	Gypsy5	1	X:21323636-21349640	21323636	21326005	21347274	21349640	19F	21086630	19F	20575187
Gypsy5	1	R1	1	Gypsy-5	176	X:21349641-21356495	21349641	21356495	21349641	21356495	19F	21086630	19F	20575187
Gypsy-5	1	Gypsy5	176	Gypsy5	1	X:21356671-21357497	21356671	21357497	21356671	21357497	19F	21086630	19F	20575187
Gypsy5	1	Gypsy-5	1	R1	1	X:21357498-21357928	21357498	21357928	21357498	21357928	19F	21086630	19F	20575187
R1	2	Gypsy5	1	Gypsy8	4	X:21357929-21360463	21357929	21360273	21360272	21360463	19F	21086630	19F	20575187
Gypsy8	2	R1	4	TIRANT	5	X:21360467-21362062	21360467	21360603	21360604	21362062	19F	21086630	19F	20575187
TIRANT	3	Gypsy8	5	Gypsy8	203	X:21362067-21370339	21362067	21362483	21369942	21370339	19F	21086630	19F	20575187
Gypsy8	2	TIRANT	203	ZAM	2	X:21370542-21371295	21370542	21370715	21370713	21371295	19F	21086630	19F	20575187
ZAM	2	Gypsy8	2	Gypsy-13	2	X:21371297-21371804	21371297	21371368	21371369	21371804	19F	21086630	19F	20575187
Gypsy-13	1	ZAM	2	Gypsy-10	12	X:21371806-21377339	21371806	21377339	21371806	21377339	19F	21086630	19F	20575187
Gypsy-10	2	Gypsy-13	12	IDEFIX	2	X:21377351-21378342	21377351	21377744	21377746	21378342	19F	21086630	19F	20575187
IDEFIX	1	Gypsy-10	2	DIVER2	1	X:21378344-21378401	21378344	21378401	21378344	21378401	20A	21377456	19F	20575187
DIVER2	1	IDEFIX	1	IDEFIX	1	X:21378402-21378777	21378402	21378777	21378402	21378777	20A	21377456	19F	20575187
IDEFIX	1	DIVER2	1	Gypsy-7	1	X:21378778-21379438	21378778	21379438	21378778	21379438	20A	21377456	19F	20575187
Gypsy-7	1	IDEFIX	1	Chimpo	1	X:21379439-21379648	21379439	21379648	21379439	21379648	20A	21377456	19F	20575187
Chimpo	3	Gypsy-7	1	Gypsy-7	1	X:21379649-21384090	21379649	21379854	21383885	21384090	20A	21377456	19F	20575187
Gypsy-7	1	Chimpo	1	IDEFIX	1	X:21384091-21384143	21384091	21384143	21384091	21384143	20A	21377456	19F	20575187
IDEFIX	1	Gypsy-7	1	MDG1	545	X:21384144-21384479	21384144	21384479	21384144	21384479	20A	21377456	19F	20575187
MDG1	1	IDEFIX	545	DIVER2	1	X:21385024-21385951	21385024	21385951	21385024	21385951	20A	21377456	19F	20575187
DIVER2	1	MDG1	1	MDG1	1	X:21385952-21386315	21385952	21386315	21385952	21386315	20A	21377456	19F	20575187
MDG1	2	DIVER2	1	DIVER2	1	X:21386316-21392630	21386316	21389689	21389833	21392630	20A	21377456	19F	20575187
DIVER2	1	MDG1	1	MDG1	1	X:21392631-21392994	21392631	21392994	21392631	21392994	20A	21377456	19F	20575187
MDG1	4	DIVER2	1	Helena	60	X:21392995-21394892	21392995	21393878	21394841	21394892	20A	21377456	19F	20575187
Helena	2	MDG1	60	ROOA	0	X:21394952-21396219	21394952	21395996	21396031	21396219	20A	21377456	19F	20575187
ROOA	1	Helena	0	Gypsy-4	14	X:21396219-21396407	21396219	21396407	21396219	21396407	20A	21377456	19F	20575187
Gypsy-4	5	ROOA	14	Gypsy-2	3	X:21396421-21403841	21396421	21396615	21403737	21403841	20A	21377456	19F	20575187
Gypsy-2	1	Gypsy-4	3	MDG1	5	X:21403844-21404157	21403844	21404157	21403844	21404157	20A	21377456	19F	20575187
MDG1	1	Gypsy-2	5	Gypsy-7	1	X:21404162-21404197	21404162	21404197	21404162	21404197	20A	21377456	19F	20575187
Gypsy-7	5	MDG1	1	DIVER	188	X:21404198-21412068	21404198	21404595	21410817	21412068	20A	21377456	19F	20575187
DIVER	1	Gypsy-7	188	Gypsy-7	33	X:21412256-21413361	21412256	21413361	21412256	21413361	20A	21377456	19F	20575187
Gypsy-7	1	DIVER	33	FW	5	X:21413394-21416597	21413394	21416597	21413394	21416597	20A	21377456	19F	20575187
FW	1	Gypsy-7	5	Gypsy3	-4	X:21416602-21417252	21416602	21417252	21416602	21417252	20A	21377456	19F	20575187
Gypsy3	1	FW	-4	Gypsy-7	-3	X:21417248-21417568	21417248	21417568	21417248	21417568	20A	21377456	19F	20575187
Gypsy-7	1	Gypsy3	-3	DM412	133	X:21417565-21421041	21417565	21421041	21417565	21421041	20A	21377456	19F	20575187
DM412 1 633	1	Gypsy-7	133	DM412B	35	X:21421174-21421782	21421174	21421782	21421174	21421782	20A	21377456	19F	20575187
DM412B	1	DM412	35	MDG1	32	X:21421817-21422110	21421817	21422110	21421817	21422110	20A	21377456	19F	20575187
MDG1	1	DM412B	32	DIVER	11	X:21422142-21422299	21422142	21422299	21422142	21422299	20A	21377456	19F	20575187
DIVER	2	MDG1	11	Gypsy-11	-4	X:21422310-21422885	21422310	21422557	21422579	21422885	20A	21377456	19F	20575187
Gypsy-11	2	DIVER	-4	DIVER	1	X:21422881-21430059	21422881	21429730	21429731	21430059	20A	21377456	19F	20575187
DIVER	1	Gypsy-11	1	Gypsy5	33	X:21430060-21430997	21430060	21430997	21430060	21430997	20A	21377456	19F	20575187
Gypsy5	1	DIVER	33	Gypsy-2	4	X:21431030-21432030	21431030	21432030	21431030	21432030	20A	21377456	19F	20575187
Gypsy-2	4	Gypsy5	4	Gypsy5	1	X:21432034-21438975	21432034	21432285	21438952	21438975	20A	21377456	19F	20575187
Gypsy5	1	Gypsy-2	1	DIVER	-7	X:21438976-21441090	21438976	21441090	21438976	21441090	20A	21377456	19F	20575187
DIVER	1	Gypsy5	-7	Gypsy-5	33	X:21441083-21441456	21441083	21441456	21441083	21441456	20A	21377456	19F	20575187
Gypsy-5	1	DIVER	33	Gypsy5	-5	X:21441489-21441892	21441489	21441892	21441489	21441892	20A	21377456	19F	20575187
Gypsy5	1	Gypsy-5	-5	FW	5	X:21441887-21444685	21441887	21444685	21441887	21444685	20A	21377456	19F	20575187
FW	1	Gypsy5	5	Gypsy-5	-9	X:21444690-21446318	21444690	21446318	21444690	21446318	20A	21377456	19F	20575187
Gypsy-5	5	FW	-9	Gypsy-3	4	X:21446309-21449725	21446309	21447030	21449631	21449725	20A	21377456	19F	20575187
Gypsy-3	1	Gypsy-5	4	NOMAD	1	X:21449729-21449991	21449729	21449991	21449729	21449991	20A	21377456	19F	20575187
NOMAD	1	Gypsy-3	1	Gypsy-3	87	X:21449992-21450056	21449992	21450056	21449992	21450056	20A	21377456	19F	20575187
Gypsy-3	2	NOMAD	87	NOMAD	1	X:21450143-21457761	21450143	21450412	21450413	21457761	20A	21377456	19F	20575187
NOMAD	1	Gypsy-3	1	Gypsy-3	87	X:21457762-21457826	21457762	21457826	21457762	21457826	20A	21377456	19F	20575187
Gypsy-3	1	NOMAD	87	Gypsy-5	36	X:21457913-21458182	21457913	21458182	21457913	21458182	20A	21377456	19F	20575187
Gypsy-5	1	Gypsy-3	36	R1	4	X:21458218-21458276	21458218	21458276	21458218	21458276	20A	21377456	19F	20575187
R1	3	Gypsy-5	4	DM412B	1	X:21458280-21461508	21458280	21459173	21460083	21461508	20A	21377456	19F	20575187
DM412B	3	R1	1	DM412	1	X:21461509-21461914	21461509	21461535	21461582	21461914	20A	21377456	19F	20575187
DM412 1 127	1	DM412B	1	DM412	526	X:21461915-21462041	21461915	21462041	21461915	21462041	20A	21377456	19F	20575187
DM412 510 6139	1	DM412	526	DM412B	-3	X:21462567-21468166	21462567	21468166	21462567	21468166	20A	21377456	19F	20575187
DM412B	1	DM412	-3	R1	83	X:21468163-21468451	21468163	21468451	21468163	21468451	20A	21377456	19F	20575187
R1	7	DM412B	83	Gypsy8	148	X:21468534-21471884	21468534	21469163	21471191	21471884	20A	21377456	19F	20575187
Gypsy8	1	R1	148	Gypsy-26	14	X:21472032-21473178	21472032	21473178	21472032	21473178	20A	21377456	19F	20575187
Gypsy-26	1	Gypsy8	14	Gypsy8	19	X:21473192-21473584	21473192	21473584	21473192	21473584	20A	21377456	19F	20575187
Gypsy8	1	Gypsy-26	19	ZAM	2	X:21473603-21474512	21473603	21474512	21473603	21474512	20A	21377456	19F	20575187
ZAM	2	Gypsy8	2	R1	1	X:21474514-21479598	21474514	21474591	21474592	21479598	20A	21377456	19F	20575187
R1	23	ZAM	1	DM412B	83	X:21479599-21497858	21479599	21481450	21497229	21497858	20A	21377456	19F	20575187
DM412B	1	R1	83	DM412	-3	X:21497941-21498229	21497941	21498229	21497941	21498229	20A	21377456	19F	20575187
DM412 2153 6139	1	DM412B	-3	ROO	1	X:21498226-21502180	21498226	21502180	21498226	21502180	20A	21377456	19F	20575187
ROO	3	DM412	1	DM412	1	X:21502181-21506308	21502181	21503215	21505062	21506308	20A	21377456	19F	20575187
DM412 1246 2157	1	ROO	1	DM412B	783	X:21506309-21507206	21506309	21507206	21506309	21507206	20A	21377456	19F	20575187
DM412B	1	DM412	783	R1	1	X:21507989-21508502	21507989	21508502	21507989	21508502	20A	21377456	19F	20575187
R1	6	DM412B	1	Gypsy-8	240	X:21508503-21512334	21508503	21508650	21510554	21512334	20A	21377456	19F	20575187
Gypsy-8	1	R1	240	IDEFIX	1	X:21512574-21513723	21512574	21513723	21512574	21513723	20A	21377456	19F	20575187
IDEFIX	2	Gypsy-8	1	Gypsy-12	6	X:21513724-21514026	21513724	21513881	21513894	21514026	20A	21377456	19F	20575187
Gypsy-12	4	IDEFIX	6	IDEFIX	1	X:21514032-21521625	21514032	21514210	21521273	21521625	20A	21377456	19F	20575187
IDEFIX	1	Gypsy-12	1	Gypsy-12	149	X:21521626-21521701	21521626	21521701	21521626	21521701	20A	21377456	19F	20575187
Gypsy-12	2	IDEFIX	149	IDEFIX	1	X:21521850-21528290	21521850	21527947	21527937	21528290	20A	21377456	19F	20575187
IDEFIX	2	Gypsy-12	1	Gypsy-8	5	X:21528291-21528536	21528291	21528366	21528379	21528536	20A	21377456	19F	20575187
Gypsy-8	1	IDEFIX	5	R1	-3	X:21528541-21530528	21528541	21530528	21528541	21530528	20A	21377456	19F	20575187
R1	1	Gypsy-8	-3	Gypsy-13	903	X:21530525-21532049	21530525	21532049	21530525	21532049	20A	21377456	19F	20575187
Gypsy-13	1	R1	903	Gypsy8	1	X:21532952-21533175	21532952	21533175	21532952	21533175	20A	21377456	19F	20575187
Gypsy8	2	Gypsy-13	1	ZAM	1	X:21533176-21535688	21533176	21534358	21534650	21535688	20A	21377456	19F	20575187
ZAM	3	Gypsy8	1	Gypsy4	1	X:21535689-21542789	21535689	21535760	21542115	21542789	20A	21377456	19F	20575187
