Cluster	Repeats	Closest_upstream	Dist_upstream	Closest_downstream	Dist_downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start	NewCyto	TransCoor
Gypsy-5	1	Gypsy5	1	Gypsy5	176	X:21801988-21802814	21801988	21802814	21801988	21802814	20B	21675681		
Gypsy5	2	Gypsy-5	176	Gypsy-3	2	X:21802990-21808990	21802990	21803139	21803140	21808990	20B	21675681		
Gypsy-3	3	Gypsy5	2	Gypsy-10	158	X:21808992-21812485	21808992	21811211	21812451	21812485	20B	21675681		
Gypsy-10	2	Gypsy-3	158	G4	392	X:21812643-21813253	21812643	21812795	21813152	21813253	20B	21675681		
G4	1	Gypsy-10	392	DM412	6	X:21813645-21813756	21813645	21813756	21813645	21813756	20B	21675681		
DM412 639 1040	1	G4	6	Gypsy-5	1	X:21813762-21814162	21813762	21814162	21813762	21814162	20B	21675681		
Gypsy-5	1	DM412	1	DM412	1	X:21814163-21821090	21814163	21821090	21814163	21821090	20B	21675681		
DM412 1 622	1	Gypsy-5	1	Jockey-1	55	X:21821091-21821698	21821091	21821698	21821091	21821698	20B	21675681		
Jockey-1	1	DM412	55	DM412B	10	X:21821753-21826190	21821753	21826190	21821753	21826190	20B	21675681		
DM412B	2	Jockey-1	10	Gypsy-53	510	X:21826200-21826667	21826200	21826565	21826594	21826667	20B	21675681		
Gypsy-53	1	DM412B	510	HMSBEAGLE	209	X:21827177-21832366	21827177	21832366	21827177	21832366	20B	21675681		
HMSBEAGLE	1	Gypsy-53	209	Gypsy-10	577	X:21832575-21833383	21832575	21833383	21832575	21833383	20B	21675681		
Gypsy-10	1	HMSBEAGLE	577	HMSBEAGLE	153	X:21833960-21834118	21833960	21834118	21833960	21834118	20B	21675681		
HMSBEAGLE	1	Gypsy-10	153	Gypsy-10	106	X:21834271-21834399	21834271	21834399	21834271	21834399	20B	21675681		
Gypsy-10	1	HMSBEAGLE	106	DM1731	377	X:21834505-21834553	21834505	21834553	21834505	21834553	20B	21675681		
DM1731	3	Gypsy-10	377	Gypsy-3	56	X:21834930-21839302	21834930	21835184	21838995	21839302	20B	21675681		
Gypsy-3	1	DM1731	56	Gypsy-52	37	X:21839358-21839715	21839358	21839715	21839358	21839715	20B	21675681		
Gypsy-52	1	Gypsy-3	37	Gypsy-13	33	X:21839752-21839857	21839752	21839857	21839752	21839857	20B	21675681		
Gypsy-13	1	Gypsy-52	33	Gypsy-31	2203	X:21839890-21839970	21839890	21839970	21839890	21839970	20B	21675681		
Gypsy-31	1	Gypsy-13	2203	Gypsy-52	47	X:21842173-21842226	21842173	21842226	21842173	21842226	20B	21675681		
Gypsy-52	1	Gypsy-31	47	Gypsy-1	343	X:21842273-21842914	21842273	21842914	21842273	21842914	20B	21675681		
Gypsy-1	1	Gypsy-52	343	Gypsy-10	1	X:21843257-21850253	21843257	21850253	21843257	21850253	20B	21675681		
Gypsy-10	1	Gypsy-1	1	Gypsy-1	595	X:21850254-21851034	21850254	21851034	21850254	21851034	20B	21675681		
Gypsy-1	1	Gypsy-10	595	Gypsy5	124	X:21851629-21852679	21851629	21852679	21851629	21852679	20B	21675681		
Gypsy5	1	Gypsy-1	124	Gypsy-1	-1	X:21852803-21853896	21852803	21853896	21852803	21853896	20B	21675681		
Gypsy-1	3	Gypsy5	-1	Gypsy-11	210	X:21853895-21854627	21853895	21854048	21854575	21854627	20B	21675681		
Gypsy-11	4	Gypsy-1	210	FW	2112	X:21854837-21860067	21854837	21855455	21859739	21860067	20B	21675681		
FW	2	Gypsy-11	2112	R1	12	X:21862179-21866022	21862179	21862916	21862916	21866022	20B	21675681		
R1	2	FW	12	Gypsy8	208	X:21866034-21868572	21866034	21867620	21867623	21868572	20B	21675681		
Gypsy8	1	R1	208	STALKER4	-2	X:21868780-21872380	21868780	21872380	21868780	21872380	20B	21675681		
STALKER4	1	Gypsy8	-2	Gypsy	382	X:21872378-21873296	21872378	21873296	21872378	21873296	20B	21675681		
Gypsy	2	STALKER4	382	Gypsy-13	1	X:21873678-21876225	21873678	21874085	21874086	21876225	20B	21675681		
Gypsy-13	1	Gypsy	1	Gypsy-2	1580	X:21876226-21876946	21876226	21876946	21876226	21876946	20B	21675681		
Gypsy-2	3	Gypsy-13	1580	Gypsy4	38	X:21878526-21881601	21878526	21881326	21881578	21881601	20B	21675681		
Gypsy4	3	Gypsy-2	38	DMCR1A	2	X:21881639-21888159	21881639	21881924	21887964	21888159	20B	21675681		
DMCR1A 1 4470	1	Gypsy4	2	Gypsy4	7	X:21888161-21892627	21888161	21892627	21888161	21892627	20B	21675681		
Gypsy4	1	DMCR1A	7	Gypsy-2	57	X:21892634-21892726	21892634	21892726	21892634	21892726	20B	21675681		
Gypsy-2	1	Gypsy4	57	Gypsy16-I	1	X:21892783-21892883	21892783	21892883	21892783	21892883	20B	21675681		
Gypsy16-I	1	Gypsy-2	1	Gypsy-3	46	X:21892884-21893247	21892884	21893247	21892884	21893247	20B	21675681		
Gypsy-3	6	Gypsy16-I	46	Gypsy-10	193	X:21893293-21900634	21893293	21893892	21899297	21900634	20B	21675681		
Gypsy-10	1	Gypsy-3	193	Gypsy-4	449	X:21900827-21900877	21900827	21900877	21900827	21900877	20B	21675681		
Gypsy-4	1	Gypsy-10	449	G4	392	X:21901326-21901427	21901326	21901427	21901326	21901427	20B	21675681		
G4	1	Gypsy-4	392	DM412	27	X:21901819-21901908	21901819	21901908	21901819	21901908	20B	21675681		
DM412 633 1040	1	G4	27	Gypsy-4	-3	X:21901935-21902342	21901935	21902342	21901935	21902342	20B	21675681		
Gypsy-4	6	DM412	-3	Gypsy-2	8	X:21902339-21909564	21902339	21902443	21909385	21909564	20B	21675681		
Gypsy-2	2	Gypsy-4	8	DM412	0	X:21909572-21914825	21909572	21914435	21914436	21914825	20B	21675681		
DM412 1 621	1	Gypsy-2	0	DM412B	1	X:21914825-21915427	21914825	21915427	21914825	21915427	20B	21675681		
DM412B	1	DM412	1	DIVER	1	X:21915428-21915732	21915428	21915732	21915428	21915732	20B	21675681		
DIVER	4	DM412B	1	DM412B	22	X:21915733-21921742	21915733	21915966	21921509	21921742	20B	21675681		
DM412B	1	DIVER	22	Gypsy-3	3	X:21921764-21921930	21921764	21921930	21921764	21921930	20B	21675681		
Gypsy-3	2	DM412B	3	Gypsy5	106	X:21921933-21922720	21921933	21922024	21922231	21922720	20B	21675681		
Gypsy5	1	Gypsy-3	106	Gypsy-13	31	X:21922826-21922939	21922826	21922939	21922826	21922939	20B	21675681		
Gypsy-13	1	Gypsy5	31	Gypsy8-I	2055	X:21922970-21923052	21922970	21923052	21922970	21923052	20B	21675681		
Gypsy8-I	1	Gypsy-13	2055	Gypsy5	43	X:21925107-21925190	21925107	21925190	21925107	21925190	20B	21675681		
Gypsy5	3	Gypsy8-I	43	Gypsy-8	-1	X:21925233-21929030	21925233	21925888	21927937	21929030	20B	21675681		
Gypsy-8	2	Gypsy5	-1	Gypsy-11	645	X:21929029-21929322	21929029	21929182	21929223	21929322	20B	21675681		
Gypsy-11	2	Gypsy-8	645	Copia	195	X:21929967-21933030	21929967	21930622	21930619	21933030	20B	21675681		
Copia	5	Gypsy-11	195	Gypsy	3059	X:21933225-21941538	21933225	21933462	21941279	21941538	20B	21675681		
Gypsy	1	Copia	3059	Gypsy-13	1	X:21944597-21946482	21944597	21946482	21944597	21946482	20B	21675681		
Gypsy-13	5	Gypsy	1	Gypsy-13	1086	X:21946483-21957332	21946483	21946869	21956034	21957332	20B	21675681		
Gypsy-13	1	Gypsy-13	1086	Gypsy-15	1	X:21958418-21959926	21958418	21959926	21958418	21959926	20B	21675681		
Gypsy-15	1	Gypsy-13	1	Gypsy-13	1	X:21959927-21960703	21959927	21960703	21959927	21960703	20B	21675681		
Gypsy-13	2	Gypsy-15	1	Gypsy-26	206	X:21960704-21961986	21960704	21960728	21960721	21961986	20B	21675681		
Gypsy-26	1	Gypsy-13	206	Gypsy-13	6	X:21962192-21962844	21962192	21962844	21962192	21962844	20B	21675681		
Gypsy-13	1	Gypsy-26	6	ZAM	-4	X:21962850-21966095	21962850	21966095	21962850	21966095	20B	21675681		
ZAM	1	Gypsy-13	-4	DM297	1	X:21966091-21967050	21966091	21967050	21966091	21967050	20B	21675681		
DM297	3	ZAM	1	ZAM	1086	X:21967051-21972396	21967051	21967415	21971091	21972396	20B	21675681		
ZAM	1	DM297	1086	Gypsy-13	704	X:21973482-21975144	21973482	21975144	21973482	21975144	20B	21675681		
Gypsy-13	1	ZAM	704	ZAM	-4	X:21975848-21977122	21975848	21977122	21975848	21977122	20B	21675681		
ZAM	1	Gypsy-13	-4	DM297	1	X:21977118-21978087	21977118	21978087	21977118	21978087	20B	21675681		
DM297	2	ZAM	1	PROTOP	2	X:21978088-21980094	21978088	21978452	21978453	21980094	20B	21675681		
PROTOP	2	DM297	2	DM297	1	X:21980096-21981221	21980096	21980385	21980410	21981221	20B	21675681		
DM297	2	PROTOP	1	R1	361	X:21981222-21984575	21981222	21982861	21983268	21984575	20B	21675681		
R1	2	DM297	361	dsim.rDNA.28S	12	X:21984936-21989639	21984936	21985328	21985327	21989639	20B	21675681		
dsim.rDNA.28S	1	R1	12	90U	23	X:21989651-21990906	21989651	21990906	21989651	21990906	20B	21675681		
90U	2	dsim.rDNA.28S	23	G2	9	X:21990929-21990983	21990929	21990953	21990983	21990983	20B	21675681		
G2	1	90U	9	Jockey-3	3	X:21990992-21991527	21990992	21991527	21990992	21991527	20B	21675681		
Jockey-3	1	G2	3	G6	5	X:21991530-21994761	21991530	21994761	21991530	21994761	20B	21675681		
G6	1	Jockey-3	5	G2	11	X:21994766-21995057	21994766	21995057	21994766	21995057	20B	21675681		
G2	1	G6	11	G6	-1	X:21995068-21996933	21995068	21996933	21995068	21996933	20B	21675681		
G6	1	G2	-1	Gypsy-1	46	X:21996932-21996985	21996932	21996985	21996932	21996985	20B	21675681		
Gypsy-1	3	G6	46	Gypsy-10	1	X:21997031-22003965	21997031	22001890	22003904	22003965	20B	21675681		
Gypsy-10	1	Gypsy-1	1	Gypsy-1	1	X:22003966-22004719	22003966	22004719	22003966	22004719	20B	21675681		
Gypsy-1	1	Gypsy-10	1	Gypsy-5	2	X:22004720-22004792	22004720	22004792	22004720	22004792	20B	21675681		
Gypsy-5	4	Gypsy-1	2	Stalker2	1	X:22004794-22010293	22004794	22005001	22010133	22010293	20B	21675681		
Stalker2	4	Gypsy-5	1	Gypsy-5	1	X:22010294-22018165	22010294	22010717	22017742	22018165	20B	21675681		
Gypsy-5	1	Stalker2	1	DOC	1	X:22018166-22018234	22018166	22018234	22018166	22018234	20B	21675681		
DOC 53 4722	1	Gypsy-5	1	Gypsy-5	3	X:22018235-22022910	22018235	22022910	22018235	22022910	20B	21675681		
Gypsy-5	1	DOC	3	Invader3	1	X:22022913-22023139	22022913	22023139	22022913	22023139	20B	21675681		
Invader3	2	Gypsy-5	1	Gypsy-5	32	X:22023140-22023398	22023140	22023204	22023216	22023398	20B	21675681		
Gypsy-5	2	Invader3	32	Gypsy	1	X:22023430-22024091	22023430	22023681	22023690	22024091	20B	21675681		
Gypsy	2	Gypsy-5	1	Gypsy-13	1	X:22024092-22025797	22024092	22025469	22025469	22025797	20B	21675681		
Gypsy-13	2	Gypsy	1	Gypsy-31	125	X:22025798-22026979	22025798	22026506	22026790	22026979	20B	21675681		
Gypsy-31	1	Gypsy-13	125	BS2	-2	X:22027104-22029744	22027104	22029744	22027104	22029744	20B	21675681		
BS2 11 2737	1	Gypsy-31	-2	Gypsy-5	9	X:22029742-22032468	22029742	22032468	22029742	22032468	20B	21675681		
Gypsy-5	2	BS2	9	Invader3	1	X:22032477-22034407	22032477	22033969	22033964	22034407	20B	21675681		
Invader3	2	Gypsy-5	1	Gypsy-5	1	X:22034408-22034666	22034408	22034472	22034484	22034666	20B	21675681		
Gypsy-5	2	Invader3	1	Gypsy	1	X:22034667-22035350	22034667	22034941	22034950	22035350	20B	21675681		
Gypsy	2	Gypsy-5	1	Gypsy-13	5	X:22035351-22037029	22035351	22036705	22036705	22037029	20B	21675681		
Gypsy-13	2	Gypsy	5	Gypsy-31	125	X:22037034-22038215	22037034	22037742	22038026	22038215	20B	21675681		
Gypsy-31	1	Gypsy-13	125	BS2	-2	X:22038340-22040980	22038340	22040980	22038340	22040980	20B	21675681		
BS2 11 4721	1	Gypsy-31	-2	Gypsy-31	18	X:22040978-22045689	22040978	22045689	22040978	22045689	20B	21675681		
Gypsy-31	2	BS2	18	Gypsy-2	452	X:22045707-22049164	22045707	22048900	22048896	22049164	20B	21675681		
Gypsy-2	1	Gypsy-31	452	HMSBEAGLE	112	X:22049616-22052053	22049616	22052053	22049616	22052053	20B	21675681		
HMSBEAGLE	1	Gypsy-2	112	Gypsy16-I	1321	X:22052165-22052385	22052165	22052385	22052165	22052385	20B	21675681		
Gypsy16-I	1	HMSBEAGLE	1321	G4	298	X:22053706-22053771	22053706	22053771	22053706	22053771	20B	21675681		
G4	1	Gypsy16-I	298	DM412	3	X:22054069-22054181	22054069	22054181	22054069	22054181	20B	21675681		
DM412 910 1040	1	G4	3	Gypsy-8	313	X:22054184-22054314	22054184	22054314	22054184	22054314	20B	21675681		
Gypsy-8	1	DM412	313	DM412	17	X:22054627-22054737	22054627	22054737	22054627	22054737	20B	21675681		
DM412 1 722	1	Gypsy-8	17	DM412B	16	X:22054754-22055454	22054754	22055454	22054754	22055454	20B	21675681		
DM412B	1	DM412	16	Gypsy-3	133	X:22055470-22055931	22055470	22055931	22055470	22055931	20B	21675681		
Gypsy-3	1	DM412B	133	Gypsy-5	27	X:22056064-22056421	22056064	22056421	22056064	22056421	20B	21675681		
Gypsy-5	1	Gypsy-3	27	Gypsy-13	33	X:22056448-22056563	22056448	22056563	22056448	22056563	20B	21675681		
Gypsy-13	1	Gypsy-5	33	Gypsy-8	3672	X:22056596-22056676	22056596	22056676	22056596	22056676	20B	21675681		
Gypsy-8	1	Gypsy-13	3672	DM412	1	X:22060348-22060457	22060348	22060457	22060348	22060457	20B	21675681		
DM412 638 914	1	Gypsy-8	1	Gypsy-12	1	X:22060458-22060731	22060458	22060731	22060458	22060731	20B	21675681		
Gypsy-12	1	DM412	1	PROTOP	1	X:22060732-22060818	22060732	22060818	22060732	22060818	20B	21675681		
PROTOP	2	Gypsy-12	1	Gypsy-12	8	X:22060819-22061944	22060819	22061630	22061655	22061944	20B	21675681		
Gypsy-12	2	PROTOP	8	DM412	1	X:22061952-22062503	22061952	22062031	22062075	22062503	20B	21675681		
DM412 159 633	1	Gypsy-12	1	IDEFIX	1	X:22062504-22062979	22062504	22062979	22062504	22062979	20B	21675681		
IDEFIX	1	DM412	1	Gypsy-12	612	X:22062980-22064548	22062980	22064548	22062980	22064548	20B	21675681		
Gypsy-12	2	IDEFIX	612	DM412	1	X:22065160-22071905	22065160	22071288	22071477	22071905	20B	21675681		
DM412 159 633	1	Gypsy-12	1	IDEFIX	1	X:22071906-22072381	22071906	22072381	22071906	22072381	20B	21675681		
IDEFIX	1	DM412	1	Gypsy-12	189	X:22072382-22073950	22072382	22073950	22072382	22073950	20B	21675681		
Gypsy-12	1	IDEFIX	189	DM412	1	X:22074139-22074567	22074139	22074567	22074139	22074567	20B	21675681		
DM412 1 633	1	Gypsy-12	1	DM412B	16	X:22074568-22075217	22074568	22075217	22074568	22075217	20B	21675681		
DM412B	1	DM412	16	Gypsy-3	251	X:22075233-22075694	22075233	22075694	22075233	22075694	20B	21675681		
Gypsy-3	1	DM412B	251	Gypsy-5	62	X:22075945-22076159	22075945	22076159	22075945	22076159	20B	21675681		
Gypsy-5	1	Gypsy-3	62	Gypsy-13	69	X:22076221-22076290	22076221	22076290	22076221	22076290	20B	21675681		
Gypsy-13	1	Gypsy-5	69	Gypsy-13	3216	X:22076359-22076439	22076359	22076439	22076359	22076439	20B	21675681		
Gypsy-13	1	Gypsy-13	3216	Gypsy-8	313	X:22079655-22080215	22079655	22080215	22079655	22080215	20B	21675681		
Gypsy-8	3	Gypsy-13	313	DM412	17	X:22080528-22081122	22080528	22080597	22081012	22081122	20B	21675681		
DM412 1 722	1	Gypsy-8	17	DM412B	16	X:22081139-22081868	22081139	22081868	22081139	22081868	20B	21675681		
DM412B	1	DM412	16	Gypsy-3	310	X:22081884-22082301	22081884	22082301	22081884	22082301	20B	21675681		
Gypsy-3	1	DM412B	310	Gypsy-5	62	X:22082611-22082749	22082611	22082749	22082611	22082749	20B	21675681		
Gypsy-5	1	Gypsy-3	62	Gypsy-13	69	X:22082811-22082880	22082811	22082880	22082811	22082880	20B	21675681		
Gypsy-13	1	Gypsy-5	69	FW	87	X:22082949-22083029	22082949	22083029	22082949	22083029	20B	21675681		
FW	2	Gypsy-13	87	Gypsy-8	3409	X:22083116-22084834	22083116	22084758	22084768	22084834	20B	21675681		
Gypsy-8	1	FW	3409	DM412	1	X:22088243-22088352	22088243	22088352	22088243	22088352	20B	21675681		
DM412 1 914	1	Gypsy-8	1	DM412B	16	X:22088353-22089273	22088353	22089273	22088353	22089273	20B	21675681		
DM412B	1	DM412	16	Gypsy-3	123	X:22089289-22089748	22089289	22089748	22089289	22089748	20B	21675681		
Gypsy-3	1	DM412B	123	Gypsy-5	62	X:22089871-22090203	22089871	22090203	22089871	22090203	20B	21675681		
Gypsy-5	1	Gypsy-3	62	Gypsy-13	69	X:22090265-22090334	22090265	22090334	22090265	22090334	20B	21675681		
Gypsy-13	1	Gypsy-5	69	Gypsy-13	3207	X:22090403-22090483	22090403	22090483	22090403	22090483	20B	21675681		
Gypsy-13	1	Gypsy-13	3207	Gypsy-31	313	X:22093690-22094255	22093690	22094255	22093690	22094255	20B	21675681		
Gypsy-31	1	Gypsy-13	313	Gypsy-26	262	X:22094568-22094637	22094568	22094637	22094568	22094637	20B	21675681		
Gypsy-26	1	Gypsy-31	262	Gypsy-31	530	X:22094899-22095085	22094899	22095085	22094899	22095085	20B	21675681		
Gypsy-31	1	Gypsy-26	530	STALKER4	50	X:22095615-22096165	22095615	22096165	22095615	22096165	20B	21675681		
STALKER4	1	Gypsy-31	50	Gypsy-5	1	X:22096215-22096583	22096215	22096583	22096215	22096583	20B	21675681		
Gypsy-5	2	STALKER4	1	Invader2	206	X:22096584-22097414	22096584	22096959	22097361	22097414	20B	21675681		
Invader2	1	Gypsy-5	206	TRANSIB2	1	X:22097620-22098878	22097620	22098878	22097620	22098878	20B	21675681		
TRANSIB2 1 890	1	Invader2	1	TRANSIB2	0	X:22098879-22099769	22098879	22099769	22098879	22099769	20B	21675681		
TRANSIB2 2283 2844	1	TRANSIB2	0	Invader2	1	X:22099769-22100321	22099769	22100321	22099769	22100321	20B	21675681		
Invader2	1	TRANSIB2	1	Gypsy-31	128	X:22100322-22102425	22100322	22102425	22100322	22102425	20B	21675681		
Gypsy-31	1	Invader2	128	Invader2	-1	X:22102553-22102899	22102553	22102899	22102553	22102899	20B	21675681		
Invader2	1	Gypsy-31	-1	Gypsy-5	33	X:22102898-22103345	22102898	22103345	22102898	22103345	20B	21675681		
Gypsy-5	4	Invader2	33	BURDOCK	2	X:22103378-22108164	22103378	22103778	22108069	22108164	20B	21675681		
BURDOCK	3	Gypsy-5	2	Gypsy-5	1	X:22108166-22114557	22108166	22108441	22114282	22114557	20B	21675681		
Gypsy-5	3	BURDOCK	1	Invader2	4	X:22114558-22116156	22114558	22115585	22115754	22116156	20B	21675681		
Invader2	2	Gypsy-5	4	Gypsy-1	2123	X:22116160-22116659	22116160	22116569	22116570	22116659	20B	21675681		
Gypsy-1	1	Invader2	2123	Gypsy-1	1367	X:22118782-22119142	22118782	22119142	22118782	22119142	20B	21675681		
Gypsy-1	3	Gypsy-1	1367	Gypsy-12	4	X:22120509-22125902	22120509	22125211	22125590	22125902	20B	21675681		
Gypsy-12	3	Gypsy-1	4	Gypsy-37	1104	X:22125906-22128300	22125906	22126121	22126992	22128300	20B	21675681		
Gypsy-37	1	Gypsy-12	1104	MDG1	78	X:22129404-22129446	22129404	22129446	22129404	22129446	20B	21675681		
MDG1	1	Gypsy-37	78	Gypsy-12	334	X:22129524-22129824	22129524	22129824	22129524	22129824	20B	21675681		
Gypsy-12	1	MDG1	334	R1	3	X:22130158-22130487	22130158	22130487	22130158	22130487	20B	21675681		
R1	2	Gypsy-12	3	Gypsy8	12	X:22130490-22134231	22130490	22130606	22130604	22134231	20B	21675681		
Gypsy8	2	R1	12	R1	-2	X:22134243-22136583	22134243	22134379	22134380	22136583	20B	21675681		
R1	1	Gypsy8	-2	Gypsy8	12	X:22136581-22138731	22136581	22138731	22136581	22138731	20B	21675681		
Gypsy8	2	R1	12	R1	1	X:22138743-22141647	22138743	22138879	22138880	22141647	20B	21675681		
R1	3	Gypsy8	1	Gypsy-13	27	X:22141648-22146292	22141648	22144147	22145656	22146292	20B	21675681		
Gypsy-13	2	R1	27	Gypsy8	20	X:22146319-22149102	22146319	22147951	22147951	22149102	20B	21675681		
Gypsy8	1	Gypsy-13	20	Gypsy-13	8	X:22149122-22149245	22149122	22149245	22149122	22149245	20B	21675681		
Gypsy-13	1	Gypsy8	8	Gypsy8	630	X:22149253-22150001	22149253	22150001	22149253	22150001	20B	21675681		
Gypsy8	1	Gypsy-13	630	Gypsy-5	25	X:22150631-22151483	22150631	22151483	22150631	22151483	20B	21675681		
Gypsy-5	2	Gypsy8	25	BURDOCK	2	X:22151508-22158009	22151508	22157913	22157914	22158009	20B	21675681		
BURDOCK	3	Gypsy-5	2	Gypsy-5	1	X:22158011-22164412	22158011	22158286	22164137	22164412	20B	21675681		
Gypsy-5	4	BURDOCK	1	Gypsy-13	5	X:22164413-22172148	22164413	22165598	22171779	22172148	20B	21675681		
Gypsy-13	1	Gypsy-5	5	R1	1	X:22172153-22172352	22172153	22172352	22172153	22172352	20B	21675681		
R1	2	Gypsy-13	1	Gypsy-7	8	X:22172353-22174813	22172353	22174406	22174403	22174813	20B	21675681		
Gypsy-7	2	R1	8	Gypsy-6	1	X:22174821-22174933	22174821	22174886	22174881	22174933	20B	21675681		
Gypsy-6	4	Gypsy-7	1	R1	1	X:22174934-22179995	22174934	22177197	22179810	22179995	20B	21675681		
R1	2	Gypsy-6	1	Gypsy-13	27	X:22179996-22182220	22179996	22181155	22181154	22182220	20B	21675681		
Gypsy-13	4	R1	27	Gypsy8	639	X:22182247-22185725	22182247	22183880	22184977	22185725	20B	21675681		
Gypsy8	1	Gypsy-13	639	R1	1	X:22186364-22187480	22186364	22187480	22186364	22187480	20B	21675681		
R1	1	Gypsy8	1	Gypsy-6	8	X:22187481-22190177	22187481	22190177	22187481	22190177	20B	21675681		
Gypsy-6	5	R1	8	R1	1	X:22190185-22195553	22190185	22190370	22195368	22195553	20B	21675681		
R1	2	Gypsy-6	1	Gypsy-13	27	X:22195554-22197276	22195554	22196676	22196673	22197276	20B	21675681		
Gypsy-13	1	R1	27	hAT-1	1	X:22197303-22198499	22197303	22198499	22197303	22198499	20B	21675681		
hAT-1	2	Gypsy-13	1	Gypsy-13	1	X:22198500-22201093	22198500	22200951	22201017	22201093	20B	21675681		
Gypsy-13	2	hAT-1	1	STALKER4	380	X:22201094-22204370	22201094	22202617	22202627	22204370	20B	21675681		
STALKER4	3	Gypsy-13	380	G5	2424	X:22204750-22211667	22204750	22205140	22211312	22211667	20B	21675681		
G5	1	STALKER4	2424	DMRT1C	19012	X:22214091-22215203	22214091	22215203	22214091	22215203	20B	21675681		
DMRT1C 1 615	1	G5	19012	DMRT1C	30	X:22234215-22234814	22234215	22234814	22234215	22234814	20B	21675681		
DMRT1C 1 3244	1	DMRT1C	30	Gypsy-13	1044	X:22234844-22237373	22234844	22237373	22234844	22237373	20B	21675681		
Gypsy-13	1	DMRT1C	1044	STALKER4	162	X:22238417-22238890	22238417	22238890	22238417	22238890	20B	21675681		
STALKER4	1	Gypsy-13	162	DM412	-2	X:22239052-22241036	22239052	22241036	22239052	22241036	20B	21675681		
DM412 76 482	1	STALKER4	-2	DM412	29	X:22241034-22241451	22241034	22241451	22241034	22241451	20B	21675681		
DM412 2 6477	1	DM412	29	DM412	10	X:22241480-22246941	22241480	22246941	22241480	22246941	20B	21675681		
DM412 1 871	1	DM412	10	DM412B	1	X:22246951-22247822	22246951	22247822	22246951	22247822	20B	21675681		
DM412B	2	DM412	1	DNAREP1	31	X:22247823-22248342	22247823	22248240	22248269	22248342	20B	21675681		
DNAREP1	1	DM412B	31	DMRT1B	26	X:22248373-22248640	22248373	22248640	22248373	22248640	20B	21675681		
DMRT1B 1526 1755	1	DNAREP1	26	Gypsy-1	1031	X:22248666-22248899	22248666	22248899	22248666	22248899	20B	21675681		
Gypsy-1	3	DMRT1B	1031	Transib-N1	-7	X:22249930-22252048	22249930	22250438	22251895	22252048	20B	21675681		
Transib-N1	2	Gypsy-1	-7	Mariner-7	3	X:22252041-22252403	22252041	22252194	22252273	22252403	20B	21675681		
Mariner-7	1	Transib-N1	3	DNAREP1	-2	X:22252406-22252694	22252406	22252694	22252406	22252694	20B	21675681		
DNAREP1	2	Mariner-7	-2	Mariner-7	-8	X:22252692-22253051	22252692	22252978	22252977	22253051	20B	21675681		
Mariner-7	3	DNAREP1	-8	TART	1562	X:22253043-22253604	22253043	22253123	22253432	22253604	20B	21675681		
TART	1	Mariner-7	1562	Transib-1	1023	X:22255166-22255340	22255166	22255340	22255166	22255340	20B	21675681		
Transib-1	1	TART	1023	BEL1-I	870	X:22256363-22256444	22256363	22256444	22256363	22256444	20B	21675681		
BEL1-I	1	Transib-1	870	DNAREP1	347	X:22257314-22257367	22257314	22257367	22257314	22257367	20B	21675681		
DNAREP1	2	BEL1-I	347	I-4	-7	X:22257714-22258343	22257714	22257917	22257912	22258343	20B	21675681		
I-4	3	DNAREP1	-7	DNAREP1	7125	X:22258336-22259235	22258336	22258569	22258793	22259235	20B	21675681		
DNAREP1	1	I-4	7125	FB4	0	X:22266360-22266540	22266360	22266540	22266360	22266540	20B	21675681		
FB4	3	DNAREP1	0	Transib-N1	50	X:22266540-22266920	22266540	22266600	22266688	22266920	20B	21675681		
Transib-N1	2	FB4	50	DNAREP1	356	X:22266970-22267273	22266970	22267053	22267101	22267273	20B	21675681		
DNAREP1	2	Transib-N1	356	Helitron-1	126	X:22267629-22268216	22267629	22267694	22268046	22268216	20B	21675681		
Helitron-1	1	DNAREP1	126	DNAREP1	30	X:22268342-22268430	22268342	22268430	22268342	22268430	20B	21675681		
DNAREP1	1	Helitron-1	30	MINIME	1663	X:22268460-22268724	22268460	22268724	22268460	22268724	20B	21675681		
MINIME	1	DNAREP1	1663	Helitron-1	159	X:22270387-22270448	22270387	22270448	22270387	22270448	20B	21675681		
Helitron-1	1	MINIME	159	DNAREP1	604	X:22270607-22270651	22270607	22270651	22270607	22270651	20B	21675681		
DNAREP1	4	Helitron-1	604	DNAREP1	2051	X:22271255-22271992	22271255	22271427	22271640	22271992	20B	21675681		
DNAREP1	1	DNAREP1	2051	Helitron-N1	8029	X:22274043-22274208	22274043	22274208	22274043	22274208	20B	21675681		
Helitron-N1	1	DNAREP1	8029	DNAREP1	844	X:22282237-22282321	22282237	22282321	22282237	22282321	20B	21675681		
DNAREP1	2	Helitron-N1	844	DMCR1A	742	X:22283165-22283609	22283165	22283410	22283547	22283609	20B	21675681		
DMCR1A 3498 3922	1	DNAREP1	742	DNAREP1	26	X:22284351-22284782	22284351	22284782	22284351	22284782	20B	21675681		
DNAREP1	1	DMCR1A	26	P	3	X:22284808-22285037	22284808	22285037	22284808	22285037	20B	21675681		
P	1	DNAREP1	3	Hoyak2	900	X:22285040-22285075	22285040	22285075	22285040	22285075	20B	21675681		
Hoyak2 1 46	1	P	900	DNAREP1	1	X:22285975-22286017	22285975	22286017	22285975	22286017	20B	21675681		
